id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm,viescore,score
50,57,0.25,0.3,0.25,0.125,0.25,0.4,0.3,0.2,4,4,0.4,0.08,0.4,8,0.4
50,58,0.25,0.3,0.25,0.125,0.25,0.5,0.3,0.3,3,7,0.33,-0.2,0.41,6,0.4
50,59,0.25,0.2,0.25,0.5,0.625,0.5,0.2,0.3,4,7,0.21,-0.12,0.29,6,0.4
50,60,0.25,0.3,0.25,0.25,0.375,0.5,0.3,0.3,3,4,0.28,0,0.44,8,0.4
51,0,1,1,1,0.4,1,0.8333333333,1,0.3333333333,1,0,0.58,-0.4,0.69,8,0.8333333333333334
51,1,0.4,0.3333333333,0.6,0.6,0.8,0.6666666667,0.3333333333,0.1666666667,3,7,0.33,0.38,0.46,8,0.3333333333333333
51,2,0.4,0.5,0.6,0.2,0.8,0.6666666667,0.5,0.1666666667,3,4,0.42,0.21,0.53,8,0.3333333333333333
51,3,0.6,0.6666666667,0.6,0.2,0.8,0.6666666667,0.5,0.1666666667,5,4,0.32,0.21,0.45,8,0.3333333333333333
51,4,0.4,0.5,0.6,0.2,0.6,0.5,0.5,0.3333333333,5,9,0.35,-0.12,0.42,7,0.3333333333333333
51,5,0.6,0.5,0.8,0.4,0.8,0.6666666667,0.5,0.3333333333,0,1,0.32,0.42,0.47,8,0.6666666666666666
51,6,1,1,1,0.2,1,1,1,0.5,0,0,0.51,-0.09,0.64,8,0.8333333333333334
51,7,1,0.8333333333,1,0.2,1,0.6666666667,1,0.3333333333,0,2,0.58,-0.01,0.67,8,0.8333333333333334
51,8,1,1,1,0.2,1,1,1,0.6666666667,0,0,0.64,-0.45,0.74,8,0.8333333333333334
51,9,1,1,1,0,1,1,1,0.3333333333,0,0,0.55,-0.23,0.7,7,0.8333333333333334
51,10,1,0.8333333333,1,0.4,1,0.8333333333,1,0.5,0,0,0.47,-0.35,0.72,8,0.8333333333333334
51,11,0.2,0.5,0.2,0,0.4,0.3333333333,0.5,0.3333333333,5,9,0.3,-0.12,0.27,4,0.5
51,12,0.2,0.5,0.2,0.2,0.8,0.3333333333,0.3333333333,0.3333333333,5,9,0.28,-0.04,0.21,6,0.3333333333333333
51,13,0.2,0.1666666667,0.2,0.4,0.2,0.1666666667,0.1666666667,0.3333333333,5,9,0.34,-0.05,0.24,6,0.5
51,14,0.2,0.3333333333,0.2,0.4,0.4,0,0.3333333333,0.3333333333,5,9,0.39,0.1,0.19,6,0.6666666666666666
51,15,0.4,0.8333333333,0.4,0.4,0.4,0.6666666667,0.6666666667,0.3333333333,1,0,0.51,-0.03,0.67,7,0.5
51,16,0.2,0.1666666667,0.4,0,0.4,0.1666666667,0.5,0,5,9,0.32,0.05,0.21,6,0.3333333333333333
51,17,0,0.3333333333,0.2,0,0.2,0,0.1666666667,0,5,4,0.23,-0.48,0.12,6,0.16666666666666666
51,18,0.2,0.1666666667,0.2,0.2,0.2,0.1666666667,0.1666666667,0.1666666667,4,5,0.36,-0.47,0.22,7,0.3333333333333333
51,19,0.2,0.5,0.2,0,0.2,0.3333333333,0.5,0.3333333333,5,4,0.17,0.04,0.15,6,0.3333333333333333
51,20,0.2,0.5,0.2,0.2,0.2,0.1666666667,0.1666666667,0,5,9,0.44,-0.19,0.2,8,0.3333333333333333
52,0,1,0.75,1,1,1,0.75,0.75,0.5,0,0,0.74,-0.05,0.75,8,0.75
52,1,1,0.75,1,0.25,1,0.75,0.75,0.375,1,0,0.59,0.41,0.67,8,0.75
52,2,0.5,0.625,0.75,0.75,0.75,0.375,0.875,0.375,1,4,0.54,0.26,0.6,8,0.75
52,3,0.5,0.5,1,0.5,1,0.5,0.625,0.5,0,0,0.6,0.66,0.73,8,0.75
52,4,0.5,0.625,0.5,0.5,1,0.5,0.5,0.5,1,4,0.58,0.12,0.76,8,0.75
52,5,0.25,0.25,0.25,0.5,0.5,0.625,0.375,0.25,1,4,0.28,-0.62,0.37,5,0.25
52,6,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.125,5,4,0.36,-0.82,0.4,5,0.375
52,7,0.25,0.25,0.25,0.5,0.25,0.375,0.375,0.125,5,4,0.32,-1.02,0.41,2,0.5
52,8,0.25,0.25,0.25,0.25,0.5,0.375,0.375,0.125,1,4,0.3,-0.12,0.33,8,0.375
52,9,0.25,0.25,0.25,0.25,0.25,0.375,0.375,0.125,5,9,0.32,-0.62,0.4,6,0.5
53,0,1,0.7777777778,1,0.8888888889,1,1,0.8888888889,0.7777777778,1,3,0.74,0.14,0.73,8,0.8888888888888888
53,1,0.7777777778,0.8888888889,1,0.5555555556,1,1,1,0.3333333333,0,0,0.76,-0.12,0.73,8,1.0
53,2,1,1,1,1,0.88888889,1,1,0.8888888889,0,1,0.69,-0.17,0.76,8,1.0
53,3,1,0.8888888889,1,0.8888888889,1,0.7777777778,1,0.6666666667,0,0,0.65,-0.34,0.72,8,1.0
53,4,0.2222222222,0.2222222222,0.2222222222,0.8888888889,0.77777778,0.6666666667,0.3333333333,0.2222222222,4,13,0.41,0.5,0.39,6,0.7777777777777778
53,5,0.5555555556,0.5555555556,0.5555555556,0.5555555556,0.55555556,0.6666666667,0.4444444444,0.5555555556,5,4,0.46,0.27,0.49,8,1.0
53,6,0.5555555556,0.7777777778,0.6666666667,0.8888888889,0.66666667,0.7777777778,0.7777777778,0.8888888889,1,1,0.66,0.21,0.73,7,0.7777777777777778
53,7,0.5555555556,0.6666666667,0.7777777778,0.6666666667,0.77777778,0.6666666667,0.6666666667,0.5555555556,0,1,0.64,-0.28,0.69,9,0.6666666666666666
53,8,0.5555555556,0.6666666667,0.7777777778,0.8888888889,0.66666667,0.7777777778,0.7777777778,0.5555555556,0,1,0.61,-0.03,0.67,8,0.6666666666666666
53,9,0.5555555556,0.6666666667,0.5555555556,0.5555555556,0.77777778,0.7777777778,0.6666666667,0.5555555556,1,1,0.65,-0.04,0.68,8,0.7777777777777778
53,10,0.5555555556,0.5555555556,0.5555555556,1,0.55555556,0.5555555556,0.5555555556,0.6666666667,0,3,0.6,0.09,0.64,8,0.7777777777777778
53,11,0.5555555556,0.6666666667,0.7777777778,0.6666666667,0.88888889,1,0.6666666667,0.7777777778,0,1,0.53,-0.27,0.58,8,0.5555555555555556
53,12,0.5555555556,0.6666666667,0.5555555556,0.8888888889,0.55555556,0.5555555556,0.5555555556,0.7777777778,0,0,0.58,-0.2,0.6,9,0.8888888888888888
53,13,0.3333333333,0.3333333333,0.3333333333,0.7777777778,0.44444444,0.5555555556,0.3333333333,0.6666666667,1,1,0.48,0.26,0.45,7,0.3333333333333333
53,14,0.5555555556,0.4444444444,0.5555555556,0.5555555556,0.55555556,0.6666666667,0.5555555556,0.4444444444,0,0,0.56,-0.28,0.65,8,0.7777777777777778
53,15,0.4444444444,0.4444444444,0.4444444444,0.8888888889,0.55555556,0.4444444444,0.3333333333,0.7777777778,5,4,0.41,-0.1,0.35,7,0.2222222222222222
53,16,0.5555555556,0.4444444444,0.5555555556,0.1111111111,0.55555556,0.5555555556,0.3333333333,0.6666666667,5,4,0.44,-0.15,0.39,6,0.6666666666666666
53,17,0.5555555556,0.4444444444,0.5555555556,0.4444444444,0.55555556,0.7777777778,0.3333333333,0.5555555556,1,5,0.44,-0.02,0.48,8,0.7777777777777778
53,18,0.5555555556,0.3333333333,0.5555555556,0.3333333333,0.77777778,0.7777777778,0.5555555556,0.1111111111,5,9,0.55,-0.35,0.55,7,0.6666666666666666
53,19,0.5555555556,0.4444444444,0.5555555556,0.4444444444,0.88888889,1,0.4444444444,0.4444444444,1,4,0.42,-0.03,0.48,7,0.7777777777777778
53,20,0.2222222222,0.4444444444,0.4444444444,0.4444444444,0.44444444,0.6666666667,0.3333333333,0.4444444444,5,9,0.26,0.3,0.46,8,0.5555555555555556
53,21,0.2222222222,0.3333333333,0.2222222222,0.5555555556,0.22222222,0.6666666667,0.4444444444,0.4444444444,1,3,0.43,0.41,0.48,8,0.3333333333333333
53,22,0.2222222222,0.4444444444,0.2222222222,0.4444444444,0.44444444,0.5555555556,0.4444444444,0.5555555556,4,5,0.47,0.24,0.49,7,0.3333333333333333
53,23,0.2222222222,0.3333333333,0.3333333333,0.5555555556,0.44444444,0.7777777778,0.3333333333,0.6666666667,2,9,0.46,0.48,0.48,8,0.3333333333333333
53,24,0.3333333333,0.4444444444,0.2222222222,0.5555555556,0.44444444,0.7777777778,0.6666666667,0.6666666667,1,4,0.44,0.45,0.5,7,0.3333333333333333
53,25,0.2222222222,0.3333333333,0.2222222222,0.5555555556,0.66666667,0.5555555556,0.5555555556,0.6666666667,2,4,0.43,0.53,0.47,8,0.3333333333333333
53,26,0.3333333333,0.2222222222,0.3333333333,0.2222222222,0.55555556,0.5555555556,0.2222222222,0.2222222222,1,4,0.21,-0.12,0.26,8,0.4444444444444444
53,27,0.3333333333,0.3333333333,0.3333333333,0.1111111111,0.44444444,0.4444444444,0.3333333333,0.4444444444,4,4,0.26,-0.12,0.29,7,0.5555555555555556
53,28,0.2222222222,0.3333333333,0.3333333333,0.5555555556,0.55555556,0.5555555556,0.2222222222,0.5555555556,2,4,0.17,-0.22,0.3,6,0.5555555555555556
53,29,0.4444444444,0.5555555556,0.4444444444,0.4444444444,0.55555556,0.5555555556,0.4444444444,0.4444444444,1,4,0.44,0.69,0.38,7,0.7777777777777778
53,30,0.2222222222,0.4444444444,0.2222222222,0.3333333333,0.55555556,0.6666666667,0.2222222222,0.5555555556,5,4,0.29,-0.36,0.35,8,0.4444444444444444
53,31,0.2222222222,0.1111111111,0.2222222222,0.6666666667,0.88888889,0.6666666667,0,0.3333333333,5,9,0.16,-0.88,0.25,7,0.1111111111111111
53,32,0.2222222222,0.1111111111,0.2222222222,0.7777777778,0.44444444,0.6666666667,0.2222222222,0.6666666667,5,9,0.3,-0.09,0.3,6,0.1111111111111111
53,33,0.2222222222,0.2222222222,0.2222222222,0.4444444444,0.33333333,0.3333333333,0.2222222222,0.4444444444,5,9,0.05,-0.16,0.25,5,0.3333333333333333
53,34,0.2222222222,0.3333333333,0.2222222222,0.3333333333,0.22222222,0.3333333333,0.1111111111,0.3333333333,4,10,0.07,-0.5,0.22,8,0.3333333333333333
53,35,0.1111111111,0.3333333333,0.1111111111,0.4444444444,0.44444444,0.5555555556,0.3333333333,0.6666666667,5,9,0.08,-0.33,0.24,6,0.2222222222222222
53,36,0.2222222222,0.2222222222,0.2222222222,0.3333333333,0.22222222,0.3333333333,0.1111111111,0.4444444444,5,9,0.17,-0.16,0.2,7,0.3333333333333333
53,37,0.2222222222,0.3333333333,0.2222222222,0.4444444444,0.11111111,0.5555555556,0.1111111111,0.3333333333,5,5,0.06,0.04,0.22,6,0.1111111111111111
54,0,0.8333333333,1,1,0.8333333333,1,1,1,0.2,0,0,0.57,-0.38,0.63,8,1.0
54,1,0.6666666667,0.6,0.6666666667,0.3333333333,0.83333333,0.8,0.6,0,1,4,0.5,-0.23,0.5,8,0.6
54,2,0.6666666667,0.8,1,0.3333333333,0.66666667,0.8,0.8,0.2,0,0,0.48,-0.54,0.58,7,0.6
54,3,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.6,0.8,0,1,4,0.4,-0.06,0.5,8,0.6
54,4,0.6666666667,0.6,1,0.3333333333,0.66666667,0.6,0.8,0,1,0,0.52,-0.32,0.55,8,0.6
54,5,0.6666666667,0.6,0.8333333333,0.6666666667,0.66666667,0.8,0.8,0.4,0,0,0.49,0.04,0.54,8,0.6
54,6,0.6666666667,0.8,0.6666666667,0.5,0.83333333,1,0.8,0,0,4,0.48,-0.38,0.51,7,0.8
54,7,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.8,0.8,0.4,1,7,0.52,-0.26,0.5,8,0.8
54,8,0.6666666667,0.8,0.6666666667,0.5,0.66666667,0.8,0.8,0.2,2,4,0.47,-0.16,0.5,8,0.8
54,9,0.6666666667,0.8,0.6666666667,0,0.66666667,0.8,0.8,0.4,1,1,0.48,-0.31,0.46,8,0.8
54,10,0.5,0.8,0.6666666667,0.5,0.66666667,0.8,0.8,0.2,2,5,0.53,-0.28,0.5,8,0.8
54,11,0.3333333333,0.4,0.3333333333,0.5,0.5,0.4,0.4,0.2,1,4,0.61,-0.52,0.51,6,0.4
54,12,0.3333333333,0.4,0.3333333333,0,0.33333333,0.4,0.4,0,1,7,0.52,-0.59,0.5,7,0.4
54,13,0.1666666667,0.2,0.3333333333,0.3333333333,0.33333333,0.6,0.4,0,1,4,0.52,-0.2,0.48,8,0.4
54,14,0.1666666667,0.2,0.1666666667,0,0.16666667,0.2,0.2,0,1,4,0.29,-0.08,0.32,6,0.2
54,15,0.1666666667,0.2,0.1666666667,0.1666666667,0.33333333,0.2,0.2,0,1,0,0.33,-0.17,0.29,5,0.2
54,16,0.1666666667,0.2,0.1666666667,0.1666666667,0.16666667,0.2,0.2,0,1,4,0.28,-0.57,0.32,8,0.2
54,17,0.1666666667,0.2,0.1666666667,0,0.16666667,0.2,0.2,0,1,4,0.4,-0.1,0.33,5,0.2
54,18,0.1666666667,0.2,0.1666666667,0.1666666667,0.16666667,0.2,0.2,0.2,1,4,0.32,-0.25,0.35,7,0.2
54,19,0.1666666667,0.2,0.1666666667,0.3333333333,0.33333333,0.2,0.2,0,3,4,0.37,0.26,0.24,7,0.2
54,20,0.1666666667,0.2,0.1666666667,0,0.16666667,0.2,0.2,0,2,8,0.5,-0.59,0.3,6,0.2
54,21,0.1666666667,0.2,0.1666666667,0,0.5,0.2,0.2,0,2,6,0.44,0.19,0.29,7,0.2
54,22,0.1666666667,0.2,0.3333333333,0.3333333333,0.5,0.4,0.4,0,2,4,0.47,-0.32,0.33,6,0.2
54,23,0.1666666667,0.2,0.1666666667,0.1666666667,0.33333333,0.2,0.2,0,1,4,0.52,-0.17,0.28,5,0.2
54,24,0.6666666667,0.4,0.3333333333,0.5,0.33333333,0.4,0.4,0,2,5,0.41,-0.05,0.18,7,0.4
54,25,0.1666666667,0.2,0.3333333333,0.1666666667,0.83333333,0.2,0.2,0.2,2,9,0.29,-0.05,0.17,7,0.2
54,26,0.1666666667,0.2,0.1666666667,0.1666666667,0.33333333,0.4,0.4,0.2,5,9,0.39,-0.05,0.18,7,0.2
55,0,0.8,0.8333333333,0.8,0.8,0.8,1,0.8333333333,0.8333333333,1,0,0.7,0.31,0.65,9,1.0
55,1,0.4,0.5,0.4,0.8,0.6,0.6666666667,0.5,0.6666666667,1,0,0.59,0.03,0.48,7,0.8333333333333334
55,2,0.6,0.5,0.8,0.8,0.6,0.5,0.6666666667,0.6666666667,1,7,0.55,0.23,0.54,8,0.8333333333333334
55,3,0.4,0.5,0.4,0.6,0.4,0.6666666667,0.5,0.6666666667,1,3,0.54,0,0.48,6,0.6666666666666666
55,4,0.4,0.5,0.8,0.6,0.8,0.8333333333,0.6666666667,0.6666666667,1,0,0.59,0.08,0.54,8,0.8333333333333334
55,5,0.4,0.5,0.4,0.8,0.8,0.5,0.5,0.6666666667,1,4,0.6,0,0.46,8,0.6666666666666666
55,6,0.4,0.5,0.4,0.4,0.6,0.8333333333,0.5,0.6666666667,4,8,0.53,-0.38,0.55,8,0.6666666666666666
55,7,0.4,0.5,0.4,1,0.6,0.6666666667,0.3333333333,0.8333333333,2,5,0.63,0.06,0.56,7,0.6666666666666666
55,8,0.4,0.3333333333,0.4,1,0.8,0.6666666667,0.3333333333,1,2,9,0.68,0.25,0.62,8,0.5
55,9,0.4,0.5,0.4,1,0.8,0.6666666667,0.3333333333,1,2,5,0.75,0.07,0.54,5,0.5
56,0,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,0,0.81,-0.79,0.66,8,0.8571428571428571
56,1,1,0.8571428571,1,1,1,0.7142857143,0.8571428571,0.8571428571,0,0,0.81,-0.08,0.78,8,0.7142857142857143
56,2,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,1,0.81,-0.14,0.76,8,0.7142857142857143
56,3,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,3,0.77,-0.15,0.71,8,0.7142857142857143
56,4,1,0.8571428571,1,0.8,1,0.8571428571,0.8571428571,0.7142857143,0,1,0.88,-0.42,0.75,8,0.8571428571428571
56,5,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.7142857143,0,0,0.84,0.03,0.67,8,0.7142857142857143
56,6,0.8,0.7142857143,0.8,1,1,0.8571428571,0.7142857143,0.8571428571,0,2,0.78,-0.23,0.61,8,0.7142857142857143
56,7,1,0.8571428571,1,0.8,1,0.8571428571,0.7142857143,0.8571428571,0,1,0.8,-0.8,0.63,8,0.5714285714285714
56,8,0.8,0.7142857143,1,1,1,0.8571428571,0.8571428571,0.5714285714,0,1,0.83,-0.32,0.54,8,0.7142857142857143
56,9,0.8,0.7142857143,0.8,1,0.8,0.7142857143,0.7142857143,0.8571428571,0,0,0.81,-0.75,0.58,8,0.7142857142857143
56,10,0.8,0.8571428571,1,1,1,0.7142857143,0.8571428571,0.7142857143,0,1,0.7,-0.33,0.67,8,0.5714285714285714
56,11,0.8,0.8571428571,1,0.6,1,0.8571428571,0.8571428571,0.5714285714,0,0,0.86,0.08,0.73,8,0.8571428571428571
56,12,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,0,0.79,-0.45,0.74,8,0.8571428571428571
56,13,0.2,0.5714285714,0.6,0.6,0.6,0.5714285714,0.5714285714,0.7142857143,5,9,0.39,0.29,0.39,6,0.42857142857142855
56,14,0.2,0.5714285714,0.6,0.6,0.8,0.7142857143,0.7142857143,0.8571428571,4,9,0.38,0.66,0.31,8,0.42857142857142855
56,15,0.2,0.5714285714,0.4,0.8,0.6,0.7142857143,0.5714285714,0.7142857143,1,0,0.39,0.34,0.44,7,0.42857142857142855
56,16,0.4,0.5714285714,0.6,0.6,0.8,0.7142857143,0.7142857143,0.2857142857,2,4,0.33,0.44,0.45,8,0.5714285714285714
56,17,0.2,0.5714285714,0.6,0.6,1,0.7142857143,0.5714285714,0.1428571429,1,4,0.38,-0.1,0.43,8,0.2857142857142857
56,18,0.2,0.2857142857,0.2,0.8,0.4,0.4285714286,0.4285714286,0.8571428571,1,3,0.5,0.27,0.33,8,0.42857142857142855
56,19,0.6,0.5714285714,0.8,0.8,0.8,0.7142857143,0.7142857143,0.7142857143,4,0,0.59,-0.48,0.47,8,0.7142857142857143
56,20,0,0.5714285714,0.8,1,0.6,0.8571428571,0.5714285714,0.8571428571,4,9,0.64,-0.89,0.57,8,0.7142857142857143
56,21,0.2,0.2857142857,0.2,0.6,0.2,0.5714285714,0.4285714286,0.7142857143,2,4,0.53,-0.42,0.39,7,0.14285714285714285
57,0,1,1,1,0.4,1,1,1,0.2,0,3,0.52,0.74,0.68,7,1.0
57,1,0.6,0.6,0.6,0.8,1,1,0.6,0.4,2,1,0.45,0.12,0.43,8,0.6
57,2,0.6,0.6,0.6,0.2,0.8,0.8,0.6,0,2,2,0.38,0.22,0.4,7,0.6
57,3,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,1,4,0.42,-0.18,0.45,6,0.6
57,4,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,5,4,0.37,0.43,0.48,8,0.6
57,5,0.6,0.6,0.6,0.4,0.8,0.8,0.6,0.4,1,0,0.38,-0.15,0.54,7,0.6
57,6,0.4,0.4,0.6,0.6,1,0.6,0.4,0.8,2,4,0.48,0.27,0.57,7,0.6
57,7,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.2,1,4,0.39,-0.14,0.44,8,0.6
57,8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.4,1,0,0.48,-0.03,0.59,8,0.8
57,9,0.2,0.2,0.2,0.6,0.2,0.8,0.2,0,2,4,0.44,0.1,0.34,6,0.2
57,10,0.2,0.2,0.2,0.6,0.8,0.8,0.2,0.2,2,6,0.42,0.53,0.34,6,0.2
57,11,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.8,5,9,0.28,0.45,0.24,6,0.4
57,12,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.6,2,5,0.26,0.58,0.26,5,0.2
58,0,1,1,1,0.6666666667,1,1,1,0.875,0,1,0.72,0.74,0.77,8,0.875
58,1,0.6666666667,0.5,0.6666666667,0,0.66666667,0.5,0.5,0.375,1,1,0.54,0.18,0.57,8,0.5
58,2,0.6666666667,0.5,0.6666666667,0.6666666667,0.66666667,0.5,0.5,0.75,0,1,0.56,0.39,0.51,8,0.25
58,3,0.6666666667,0.5,0.6666666667,0.3333333333,0.66666667,0.5,0.625,0.375,1,1,0.55,0.2,0.65,8,0.25
58,4,0.6666666667,0.5,0.6666666667,0.6666666667,0.66666667,0.5,0.5,0.5,0,1,0.53,0.43,0.47,7,0.375
58,5,0,0.625,0,0.6666666667,0.33333333,0.625,0.375,0.625,5,9,0.38,1.54,0.49,5,0.5
58,6,0,0.5,0,0.3333333333,0.33333333,0.75,0.375,0.625,4,8,0.39,1.51,0.33,6,0.375
58,7,0.3333333333,0.625,0.3333333333,0.3333333333,0.33333333,0.625,0.5,0.75,2,6,0.47,1.41,0.49,7,0.5
58,8,0,0.375,0,0.6666666667,0.33333333,0.75,0.25,0.75,5,9,0.44,1.4,0.44,8,0.5
58,9,0,0.375,0,0.6666666667,0.33333333,0.625,0.375,0.75,4,9,0.5,0.97,0.43,7,0.375
59,0,0.5714285714,0.6666666667,0.7142857143,0.7142857143,1,1,0.6666666667,0.4444444444,0,0,0.68,-0.09,0.8,7,1.0
59,1,1,1,1,1,1,1,0.8888888889,0.7777777778,0,2,0.74,0.44,0.67,8,1.0
59,2,0.8571428571,1,1,0.5714285714,1,1,0.8888888889,0.5555555556,1,2,0.55,0.61,0.7,8,1.0
59,3,0.8571428571,1,1,0.8571428571,1,1,0.8888888889,0.7777777778,1,2,0.71,0.09,0.72,8,0.8888888888888888
59,4,0.8571428571,1,1,0.8571428571,1,1,0.8888888889,0.7777777778,0,5,0.62,0.39,0.67,8,1.0
59,5,0.8571428571,1,1,0.7142857143,0.85714286,0.7777777778,0.8888888889,0.5555555556,1,4,0.57,-0.4,0.6,7,0.6666666666666666
59,6,0.5714285714,0.6666666667,0.7142857143,0.7142857143,0.71428571,0.7777777778,0.6666666667,0.6666666667,1,4,0.64,-0.1,0.57,8,0.7777777777777778
59,7,0.7142857143,0.7777777778,0.7142857143,0.7142857143,0.85714286,0.6666666667,0.6666666667,0.6666666667,5,9,0.68,-0.16,0.59,8,0.6666666666666666
59,8,0.5714285714,0.7777777778,1,0.5714285714,0.71428571,0.6666666667,0.8888888889,0.5555555556,1,4,0.61,-0.28,0.61,7,0.7777777777777778
59,9,0.5714285714,0.6666666667,0.5714285714,0.4285714286,0.71428571,0.6666666667,0.6666666667,0.5555555556,2,5,0.53,0.29,0.65,8,0.6666666666666666
59,10,0.2857142857,0.3333333333,0.2857142857,0.4285714286,0.57142857,0.4444444444,0.4444444444,0.4444444444,4,7,0.67,0.47,0.6,7,0.4444444444444444
59,11,0.2857142857,0.3333333333,0.2857142857,0.2857142857,0.71428571,0.4444444444,0.4444444444,0.3333333333,2,4,0.64,0.44,0.5,8,0.4444444444444444
59,12,0.2857142857,0.4444444444,0.2857142857,0.4285714286,0.57142857,0.5555555556,0.4444444444,0.4444444444,5,8,0.52,0.33,0.55,6,0.4444444444444444
59,13,0.2857142857,0.4444444444,0.2857142857,0.1428571429,0.57142857,0.4444444444,0.4444444444,0.3333333333,5,9,0.57,0.37,0.57,7,0.4444444444444444
59,14,0.2857142857,0.3333333333,0.2857142857,0.7142857143,0.28571429,0.5555555556,0.4444444444,0.7777777778,5,9,0.44,0.01,0.35,8,0.3333333333333333
59,15,0.1428571429,0.4444444444,0.2857142857,0.5714285714,0.42857143,0.5555555556,0.5555555556,0.6666666667,5,9,0.5,0.73,0.38,6,0.3333333333333333
59,16,0.4285714286,0.6666666667,0.5714285714,0.5714285714,0.28571429,0.5555555556,0.5555555556,0.4444444444,5,9,0.56,0.27,0.44,8,0.6666666666666666
59,17,0.4285714286,0.5555555556,0.4285714286,0.5714285714,0.42857143,0.5555555556,0.5555555556,0.5555555556,1,4,0.45,-0.19,0.38,6,0.4444444444444444
59,18,0.2857142857,0.5555555556,0.4285714286,0.5714285714,0.42857143,0.6666666667,0.5555555556,0.5555555556,5,9,0.55,0.4,0.46,7,0.4444444444444444
59,19,0,0.3333333333,0.1428571429,0.1428571429,0.14285714,0.2222222222,0.4444444444,0.3333333333,4,7,0.37,-0.38,0.38,7,0.2222222222222222
59,20,0,0.3333333333,0.1428571429,0.1428571429,0.14285714,0.2222222222,0.3333333333,0.3333333333,5,9,0.38,-0.32,0.28,6,0.2222222222222222
59,21,0,0.2222222222,0,0.1428571429,0.42857143,0.4444444444,0.3333333333,0,4,12,0.12,-0.45,0.27,6,0.2222222222222222
59,22,0.1428571429,0.3333333333,0.1428571429,0.2857142857,0.28571429,0.3333333333,0.4444444444,0,5,20,0.25,-0.42,0.21,2,0.4444444444444444
59,23,0.1428571429,0.3333333333,0.1428571429,0.2857142857,0.28571429,0.1111111111,0.3333333333,0.1111111111,4,16,0.34,-0.79,0.23,6,0.3333333333333333
59,24,0.1428571429,0.3333333333,0.1428571429,0.1428571429,0.28571429,0.1111111111,0.2222222222,0.2222222222,4,9,0.24,-0.11,0.3,5,0.3333333333333333
59,25,0.1428571429,0.2222222222,0.1428571429,0.1428571429,0.42857143,0.4444444444,0.4444444444,0.3333333333,4,14,0.34,-0.45,0.34,6,0.2222222222222222
60,0,1,0.8,1,0.3333333333,1,0.8,0.8,0.5,1,2,0.62,0.17,0.78,8,0.8
60,1,0.6666666667,0.5,0.6666666667,0.1666666667,0.66666667,0.7,0.5,0.3,1,2,0.6,-0.42,0.68,7,0.5
60,2,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.6,0.6,0.3,0,0,0.48,-0.1,0.67,8,0.6
60,3,0.6666666667,0.5,0.6666666667,0.5,0.66666667,0.6,0.6,0.3,1,2,0.55,-0.61,0.64,8,0.5
60,4,0.6666666667,0.6,0.6666666667,0.3333333333,0.83333333,0.5,0.7,0.3,0,0,0.54,-0.77,0.72,6,0.6
60,5,0.6666666667,0.6,0.6666666667,0.1666666667,0.66666667,0.5,0.7,0.3,1,2,0.52,-0.39,0.75,8,0.5
60,6,0.5,0.4,0.5,0,0.66666667,0.3,0.3,0.1,1,4,0.58,0.17,0.5,6,0.4
60,7,0.6666666667,0.5,0.8333333333,0,0.83333333,0.4,0.7,0.1,1,7,0.47,0.03,0.53,6,0.3
60,8,0.6666666667,0.5,0.6666666667,0,0.83333333,0.7,0.5,0.2,1,4,0.49,0.07,0.54,7,0.6
60,9,0.5,0.5,0.5,0,0.83333333,0.6,0.5,0.2,1,4,0.49,0.15,0.61,6,0.6
60,10,0.5,0.5,0.6666666667,0.1666666667,1,0.5,0.4,0.3,1,4,0.5,0.15,0.55,6,0.7
60,11,0.3333333333,0.4,0.3333333333,0.1666666667,0.5,0.5,0.4,0.3,3,6,0.41,0.38,0.51,8,0.4
60,12,0.3333333333,0.5,0.3333333333,0.3333333333,0.33333333,0.6,0.5,0.1,2,7,0.39,-0.08,0.59,8,0.4
60,13,0.1666666667,0.1,0.1666666667,0,0.5,0.4,0.4,0.1,2,9,0.19,0.37,0.11,5,0.3
60,14,0.1666666667,0.2,0.3333333333,0,0.66666667,0.5,0.3,0.1,2,4,0.22,0.19,0.2,5,0.3
60,15,0.1666666667,0.2,0.1666666667,0,0.5,0.4,0.3,0.1,3,8,0.24,0.02,0.16,7,0.5
