id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm,viescore,blip1_tifa,blip1_dsg,instructblip_tifa,instructblip_dsg
36,8,0.3333333333,0.6,0.3333333333,1,0.66666667,0.8,0.6,0.6,2,4,0.42,0.14,0.42,6,0.6,0.3333333333333333,0.6,0.3333333333333333
37,0,0.6666666667,1,1,0.6666666667,1,1,1,0.8,0,1,0.69,0.48,0.62,8,1.0,1.0,1.0,1.0
37,1,0.6666666667,1,1,0.6666666667,1,1,1,0.8,0,0,0.62,0.42,0.62,8,1.0,1.0,1.0,1.0
37,2,0.3333333333,1,0.6666666667,0.3333333333,0.66666667,1,1,0.8,0,0,0.69,0.42,0.63,8,1.0,1.0,1.0,1.0
37,3,0.6666666667,1,1,0.3333333333,0.66666667,1,1,0.8,0,0,0.58,0.38,0.66,8,1.0,1.0,1.0,1.0
37,4,0.3333333333,1,1,1,0.66666667,1,1,0.8,0,0,0.66,0.47,0.66,8,1.0,1.0,1.0,1.0
37,5,0.3333333333,0.8,1,0.6666666667,0.66666667,1,1,0.8,0,0,0.64,0.46,0.62,8,1.0,1.0,1.0,1.0
37,6,0.3333333333,0.6,0.3333333333,0.3333333333,0.33333333,0.8,0.8,1,1,0,0.41,0.07,0.45,8,0.8,0.3333333333333333,0.8,0.3333333333333333
37,7,0.3333333333,0.4,0.3333333333,1,0.66666667,0.8,0.8,0.8,5,4,0.46,0.06,0.37,8,1.0,0.6666666666666666,0.8,0.3333333333333333
37,8,0.3333333333,0.6,0.3333333333,0.6666666667,0.33333333,0.8,0.8,0.8,1,4,0.47,-0.19,0.37,6,1.0,0.6666666666666666,0.8,0.3333333333333333
37,9,0.3333333333,0.6,0.3333333333,0.6666666667,0.33333333,1,0.8,0.8,5,9,0.48,-0.26,0.38,7,1.0,1.0,0.8,0.3333333333333333
38,0,0.6,0.6666666667,1,0.6,1,0.6666666667,0.6666666667,0.3333333333,1,5,0.61,0.12,0.72,7,0.8333333333333334,1.0,0.6666666666666666,0.8
38,1,0.4,0.5,0.6,0.4,0.8,0.6666666667,0.5,0.1666666667,2,6,0.53,-0.43,0.67,8,0.6666666666666666,0.6,0.5,0.4
38,2,0.6,0.6666666667,0.8,0.8,1,0.8333333333,0.6666666667,0.3333333333,0,1,0.66,0.14,0.7,6,0.6666666666666666,0.8,0.8333333333333334,0.8
38,3,0.6,0.5,0.8,0.8,1,0.5,0.6666666667,0.5,5,9,0.66,-0.59,0.59,7,0.6666666666666666,0.8,0.5,0.4
38,4,0.4,0.5,0.8,0.6,0.8,0.6666666667,0.5,0.3333333333,5,9,0.63,-0.41,0.71,6,0.8333333333333334,0.8,0.5,0.4
38,5,0.4,0.5,0.8,0.4,1,0.8333333333,0.6666666667,0.3333333333,5,9,0.61,-0.25,0.7,7,0.5,0.6,0.5,0.4
38,6,0.4,0.5,0.4,0.6,0.6,0.6666666667,0.5,0.3333333333,3,7,0.6,0.13,0.56,6,0.5,0.4,0.5,0.4
38,7,0.4,0.6666666667,0.4,1,0.6,0.8333333333,0.6666666667,0.5,3,9,0.64,0.11,0.61,6,0.6666666666666666,0.6,0.5,0.6
38,8,0.4,0.5,0.4,0.8,0.6,0.8333333333,0.5,0.5,5,9,0.68,-0.3,0.62,6,0.6666666666666666,0.6,0.5,0.4
38,9,0.4,0.8333333333,0.6,1,0.6,0.8333333333,0.8333333333,0.3333333333,5,9,0.59,-0.53,0.58,6,0.6666666666666666,0.6,0.6666666666666666,0.6
39,0,1,0.9,1,0.7142857143,1,0.9,0.9,0.7,0,0,0.67,0.1,0.69,9,0.9,1.0,0.9,1.0
39,1,0.8571428571,0.8,1,0.2857142857,1,0.9,0.9,0.7,0,0,0.72,0.1,0.66,8,0.7,0.7142857142857143,0.8,0.7142857142857143
39,2,1,0.9,1,0.5714285714,1,0.9,0.9,0.8,0,1,0.69,0.21,0.71,9,0.9,1.0,0.9,1.0
39,3,1,0.9,1,0.5714285714,1,0.9,0.9,0.4,0,2,0.57,-0.19,0.71,8,0.9,1.0,0.9,1.0
39,4,1,0.8,1,0.4285714286,1,0.9,0.9,0.5,0,0,0.66,-0.28,0.68,9,0.9,1.0,0.9,1.0
39,5,1,0.9,1,0.8571428571,1,0.9,0.9,0.8,0,0,0.67,0.12,0.72,8,0.9,1.0,0.9,1.0
39,6,0.5714285714,0.8,0.7142857143,0.8571428571,0.71428571,0.8,0.8,0.5,4,6,0.58,0.17,0.6,8,0.8,1.0,0.7,0.5714285714285714
39,7,0.5714285714,0.7,0.5714285714,1,0.85714286,0.8,0.8,0.8,5,5,0.61,-0.09,0.59,8,0.8,1.0,0.8,0.7142857142857143
39,8,0.5714285714,0.8,0.8571428571,0.5714285714,0.71428571,0.8,0.8,0.5,0,1,0.56,0.25,0.59,9,0.9,1.0,0.7,0.5714285714285714
39,9,0.5714285714,0.8,0.7142857143,0.4285714286,0.71428571,0.8,0.8,0.6,2,4,0.61,0.56,0.59,9,0.8,0.7142857142857143,0.6,0.5714285714285714
39,10,0.5714285714,0.9,0.8571428571,0.7142857143,0.85714286,0.8,0.8,0.5,2,9,0.59,0.04,0.63,8,0.8,0.8571428571428571,0.8,0.5714285714285714
39,11,0.2857142857,0.6,0.4285714286,0.5714285714,0.42857143,0.6,0.6,0.5,1,4,0.4,0.6,0.25,6,0.7,0.42857142857142855,0.7,0.42857142857142855
39,12,0.4285714286,0.7,0.4285714286,0.5714285714,0.42857143,0.6,0.5,0.4,1,4,0.3,0.03,0.34,8,0.7,0.42857142857142855,0.7,0.42857142857142855
39,13,0.4285714286,0.7,0.4285714286,0.5714285714,0.42857143,0.6,0.5,0.5,2,9,0.33,0.05,0.4,5,0.7,0.42857142857142855,0.7,0.42857142857142855
39,14,0.2857142857,0.7,0.4285714286,0.7142857143,0.42857143,0.6,0.6,0.5,1,4,0.41,0.76,0.39,7,0.6,0.42857142857142855,0.7,0.42857142857142855
39,15,0.4285714286,0.7,0.4285714286,0.5714285714,0.42857143,0.6,0.6,0.5,1,4,0.33,-0.23,0.33,8,0.9,0.5714285714285714,0.7,0.42857142857142855
39,16,0.4285714286,0.5,0.4285714286,0.2857142857,0.71428571,0.5,0.6,0.5,2,7,0.51,0.03,0.51,6,0.5,0.42857142857142855,0.5,0.42857142857142855
39,17,0.4285714286,0.6,0.4285714286,0.5714285714,0.57142857,0.6,0.6,0.5,3,5,0.38,-0.4,0.45,6,0.5,0.42857142857142855,0.5,0.42857142857142855
39,18,0.4285714286,0.6,0.4285714286,0.2857142857,0.57142857,0.5,0.6,0.6,2,1,0.47,0.79,0.51,9,0.5,0.42857142857142855,0.5,0.42857142857142855
39,19,0.4285714286,0.5,0.4285714286,0.4285714286,0.57142857,0.6,0.6,0.5,1,2,0.46,0.19,0.53,8,0.5,0.42857142857142855,0.5,0.42857142857142855
39,20,0.1428571429,0.4,0.1428571429,0.2857142857,0.42857143,0.5,0.3,0.6,3,9,0.26,0.35,0.23,6,0.3,0.14285714285714285,0.5,0.14285714285714285
39,21,0.1428571429,0.4,0.1428571429,0.1428571429,0.42857143,0.4,0.4,0.4,2,6,0.2,-0.06,0.2,5,0.4,0.14285714285714285,0.5,0.14285714285714285
39,22,0.2857142857,0.5,0.2857142857,0.4285714286,0.28571429,0.4,0.3,0.5,2,4,0.26,-0.74,0.23,7,0.5,0.2857142857142857,0.4,0.14285714285714285
39,23,0.1428571429,0.3,0.1428571429,0.1428571429,0.14285714,0.6,0.3,0.5,4,16,0.24,-0.41,0.2,3,0.4,0.14285714285714285,0.5,0.14285714285714285
39,24,0.1428571429,0.5,0.1428571429,0.2857142857,0.28571429,0.4,0.5,0.2,2,6,0.31,0.61,0.24,8,0.4,0.14285714285714285,0.5,0.14285714285714285
39,25,0.1428571429,0.6,0.4285714286,0.5714285714,0.57142857,0.7,0.5,0.2,2,13,0.24,0,0.14,7,0.8,0.5714285714285714,0.6,0.14285714285714285
39,26,0.1428571429,0.6,0.2857142857,0.7142857143,0.42857143,0.6,0.5,0.5,2,8,0.23,0.17,0.24,7,0.4,0.2857142857142857,0.5,0.14285714285714285
39,27,0.1428571429,0.6,0.2857142857,0.5714285714,0.42857143,0.5,0.4,0.5,2,5,0.32,0.53,0.22,6,0.4,0.2857142857142857,0.5,0.14285714285714285
39,28,0.1428571429,0.4,0.2857142857,0.5714285714,0.42857143,0.4,0.5,0.6,2,5,0.22,0.47,0.23,7,0.5,0.14285714285714285,0.5,0.14285714285714285
40,0,1,0.8333333333,1,1,1,0.8333333333,0.8333333333,0.8333333333,0,0,0.51,0.38,0.69,8,0.8333333333333334,1.0,0.8333333333333334,1.0
40,1,0.4,0.6666666667,0.6,0.6,0.6,0.6666666667,0.6666666667,0.6666666667,0,0,0.56,0.44,0.66,9,0.6666666666666666,0.6,0.6666666666666666,0.6
40,2,0.4,0.6666666667,0.6,0.8,0.6,0.6666666667,0.6666666667,0.6666666667,0,0,0.52,0.36,0.61,8,0.6666666666666666,0.6,0.5,0.6
40,3,0.4,0.6666666667,0.6,0.6,0.6,0.6666666667,0.6666666667,0.8333333333,0,0,0.51,0.44,0.64,8,0.6666666666666666,0.6,0.6666666666666666,0.6
40,4,0.4,0.5,0.6,0.4,0.6,0.6666666667,0.6666666667,0.5,0,2,0.52,0.18,0.57,8,0.6666666666666666,0.6,0.5,0.6
40,5,0.6,0.6666666667,0.8,0.4,0.6,0.6666666667,0.8333333333,0.8333333333,0,1,0.54,0.28,0.65,8,0.6666666666666666,0.6,0.6666666666666666,0.6
40,6,0.6,0.6666666667,0.6,0.2,0.8,0.6666666667,0.6666666667,0.6666666667,5,9,0.51,0.32,0.64,8,0.6666666666666666,0.6,0.6666666666666666,0.6
40,7,0.6,0.6666666667,0.6,1,1,0.6666666667,0.6666666667,0.8333333333,0,0,0.51,0.64,0.64,8,0.6666666666666666,0.6,0.6666666666666666,0.6
40,8,0.6,0.6666666667,0.6,0.6,0.8,0.8333333333,0.6666666667,0.8333333333,5,4,0.49,0.51,0.64,8,0.6666666666666666,0.6,0.6666666666666666,0.6
40,9,0.6,0.6666666667,0.6,0.2,0.8,0.6666666667,0.6666666667,0.6666666667,0,0,0.51,0.39,0.64,8,0.6666666666666666,0.6,0.6666666666666666,0.6
40,10,0.6,0.6666666667,0.6,0.2,1,0.8333333333,0.6666666667,0.8333333333,4,9,0.53,-0.05,0.65,8,0.6666666666666666,0.6,0.6666666666666666,0.6
41,0,1,1,1,0.8,1,0.8333333333,1,0.8333333333,1,0,0.52,1.08,0.75,7,0.8333333333333334,1.0,0.5,1.0
41,1,0.8,0.6666666667,0.8,0.6,1,0.8333333333,0.6666666667,0.6666666667,1,4,0.52,0.7,0.6,7,0.6666666666666666,0.6,0.5,0.8
41,2,0.6,0.5,0.8,0.6,1,0.8333333333,0.5,0.5,1,4,0.6,0.71,0.61,7,0.6666666666666666,0.6,0.8333333333333334,0.8
41,3,1,0.8333333333,1,0.6,1,0.8333333333,0.8333333333,0.6666666667,1,0,0.52,0.42,0.63,7,0.6666666666666666,0.6,0.6666666666666666,0.8
41,4,0.8,0.8333333333,1,0.6,1,0.8333333333,0.8333333333,0.6666666667,1,0,0.54,0.56,0.68,8,0.6666666666666666,0.6,0.8333333333333334,0.8
41,5,0.8,0.8333333333,0.8,0.4,1,0.8333333333,0.8333333333,0.5,1,0,0.52,0.66,0.66,8,0.6666666666666666,0.6,0.6666666666666666,0.8
41,6,0.2,0.3333333333,0.4,0.2,0.4,0.3333333333,0.5,0.5,1,4,0.55,0.57,0.52,5,0.5,0.2,0.16666666666666666,0.4
41,7,0.2,0.3333333333,0.6,0.6,0.4,0.6666666667,0.6666666667,0.6666666667,2,4,0.64,0.53,0.51,7,0.5,0.2,0.5,0.6
41,8,0.2,0.5,0.2,0.2,0.2,0.5,0.5,0.5,2,5,0.52,0.44,0.58,6,0.3333333333333333,0.2,0.16666666666666666,0.6
41,9,0.2,0.3333333333,0.8,0.2,0.8,0.5,0.6666666667,0.5,5,4,0.46,0.73,0.64,7,0.5,0.2,0.6666666666666666,0.6
41,10,1,0.8333333333,1,0.4,1,1,1,0.8333333333,1,0,0.53,0.36,0.73,8,1.0,1.0,0.8333333333333334,1.0
41,11,0.8,1,1,0.6,1,1,1,0.8333333333,1,0,0.59,0.44,0.82,7,0.8333333333333334,1.0,1.0,1.0
41,12,1,1,1,0.6,1,1,1,0.8333333333,0,0,0.61,0.71,0.78,7,0.8333333333333334,1.0,1.0,1.0
41,13,0.8,0.8333333333,1,0.8,1,0.8333333333,0.6666666667,0.6666666667,1,4,0.48,0.86,0.46,8,0.8333333333333334,0.8,0.6666666666666666,0.8
41,14,0.8,0.6666666667,1,0.8,1,0.8333333333,0.6666666667,0.6666666667,1,4,0.49,0.71,0.43,8,0.6666666666666666,0.8,0.6666666666666666,0.8
41,15,0.8,0.6666666667,1,0.6,0.8,0.6666666667,0.8333333333,0.5,1,4,0.49,0.5,0.48,7,0.6666666666666666,0.6,0.8333333333333334,0.8
41,16,0.8,0.8333333333,1,0.8,0.8,0.8333333333,0.8333333333,0.5,1,0,0.51,0.46,0.43,8,0.6666666666666666,0.8,0.6666666666666666,0.8
41,17,0.8,0.8333333333,1,0.6,1,0.8333333333,0.8333333333,0.5,1,4,0.55,0.29,0.58,8,0.6666666666666666,0.6,0.6666666666666666,0.8
41,18,0.4,0.3333333333,0.6,0.2,0.2,0.3333333333,0.3333333333,0.1666666667,1,0,0.43,0.07,0.51,8,0.3333333333333333,0.2,0.16666666666666666,0.4
41,19,0.2,0.3333333333,0.6,0,0.2,0.3333333333,0.3333333333,0.1666666667,1,4,0.45,-0.56,0.48,8,0.3333333333333333,0.2,0.0,0.4
41,20,0.4,0.6666666667,1,0.2,0.6,0.6666666667,0.6666666667,0.3333333333,2,4,0.52,0.14,0.43,6,0.5,0.2,0.3333333333333333,0.4
41,21,0.2,0.3333333333,0.4,0.2,0.4,0.6666666667,0.5,0.1666666667,1,4,0.43,-0.23,0.42,6,0.3333333333333333,0.2,0.3333333333333333,0.4
41,22,0,0.1666666667,0.2,0.2,0.2,0.1666666667,0.1666666667,0.3333333333,1,0,0.42,0.9,0.41,7,0.16666666666666666,0.0,0.16666666666666666,0.4
41,23,0,0.1666666667,0.2,0.2,0,0.1666666667,0.1666666667,0.3333333333,5,9,0.4,0.91,0.43,8,0.16666666666666666,0.0,0.16666666666666666,0.4
41,24,0,0.1666666667,0.2,0,0.2,0.1666666667,0.1666666667,0.3333333333,2,7,0.44,0.91,0.44,8,0.16666666666666666,0.0,0.16666666666666666,0.2
41,25,0,0.1666666667,0.2,0.2,0,0.1666666667,0.1666666667,0.3333333333,4,7,0.39,0.98,0.46,8,0.16666666666666666,0.0,0.16666666666666666,0.2
42,0,1,1,1,0.8888888889,1,1,1,0.6666666667,0,4,0.61,0.89,0.72,8,1.0,1.0,1.0,1.0
42,1,0.7777777778,1,0.8888888889,0.7777777778,1,0.8888888889,0.8888888889,0.5555555556,0,1,0.63,1.25,0.68,8,0.7777777777777778,1.0,1.0,0.8888888888888888
42,2,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.77777778,0.7777777778,0.7777777778,0.6666666667,1,4,0.61,0.6,0.58,8,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
42,3,0.7777777778,0.7777777778,0.7777777778,0.6666666667,0.77777778,0.7777777778,0.7777777778,0.6666666667,1,2,0.65,0.68,0.6,8,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888
42,4,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.77777778,0.7777777778,0.7777777778,0.6666666667,1,0,0.56,0.88,0.62,8,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888
42,5,0.2222222222,0.5555555556,0.2222222222,0.5555555556,0.33333333,0.5555555556,0.4444444444,0.3333333333,5,9,0.26,1.32,0.29,6,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333
42,6,0.3333333333,0.5555555556,0.3333333333,0.2222222222,0.44444444,0.5555555556,0.5555555556,0.4444444444,5,9,0.3,0.76,0.26,6,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333
42,7,0.2222222222,0.5555555556,0.3333333333,0.3333333333,0.44444444,0.6666666667,0.4444444444,0.5555555556,4,9,0.21,0.83,0.31,6,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444
42,8,0.4444444444,0.5555555556,0.3333333333,0.5555555556,0.44444444,0.6666666667,0.4444444444,0.4444444444,5,9,0.24,0.78,0.26,6,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333
42,9,0.3333333333,0.5555555556,0.3333333333,0.4444444444,0.44444444,0.5555555556,0.4444444444,0.4444444444,5,9,0.23,0.91,0.26,6,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333
42,10,0.7777777778,0.7777777778,1,0.8888888889,1,1,1,0.8888888889,0,7,0.61,0.71,0.62,8,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888
42,11,1,1,1,0.6666666667,1,1,1,0.5555555556,0,0,0.66,0.35,0.67,8,0.8888888888888888,1.0,1.0,1.0
42,12,0.8888888889,0.7777777778,1,0.8888888889,1,1,1,0.8888888889,1,0,0.68,0.7,0.67,8,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888
42,13,0.3333333333,0.4444444444,0.2222222222,0.4444444444,0.22222222,0.3333333333,0.3333333333,0.4444444444,4,7,0.42,0.62,0.39,6,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.3333333333333333
42,14,0.2222222222,0.3333333333,0.2222222222,0.4444444444,0.33333333,0.3333333333,0.4444444444,0.5555555556,3,9,0.45,0.72,0.43,6,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.4444444444444444
42,15,0.2222222222,0.4444444444,0.3333333333,0.3333333333,0.44444444,0.3333333333,0.4444444444,0.5555555556,2,5,0.56,0.17,0.39,7,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.2222222222222222
42,16,0.2222222222,0.2222222222,0.2222222222,0.5555555556,0.33333333,0.4444444444,0.4444444444,0.5555555556,4,4,0.5,0.55,0.41,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
42,17,0.2222222222,0.3333333333,0.2222222222,0.4444444444,0.22222222,0.6666666667,0.4444444444,0.3333333333,2,6,0.49,0.01,0.45,6,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.3333333333333333
43,0,1,1,1,1,1,1,1,1,0,0,0.55,0.36,0.75,8,1.0,1.0,1.0,1.0
43,1,0.3333333333,0.6666666667,0.3333333333,0.3333333333,0.66666667,0.6666666667,0.6666666667,0.6666666667,0,4,0.38,-0.1,0.49,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
43,2,0.3333333333,0.6666666667,0.3333333333,0.6666666667,0.66666667,0.6666666667,0.6666666667,0.3333333333,1,4,0.54,0.25,0.34,8,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
43,3,0.3333333333,0.6666666667,0.3333333333,0.6666666667,0.66666667,1,0.6666666667,0.6666666667,1,3,0.48,0.25,0.55,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
43,4,0.3333333333,0.6666666667,0.3333333333,0.6666666667,0.66666667,0.6666666667,0.6666666667,0.6666666667,1,0,0.47,0.44,0.55,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
43,5,0.3333333333,0.6666666667,0.3333333333,0.6666666667,0.33333333,0.6666666667,0.6666666667,0.3333333333,1,4,0.29,-0.46,0.38,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
44,0,0.8333333333,0.8571428571,0.8333333333,1,1,0.8571428571,0.8571428571,0.4285714286,0,0,0.71,0.46,0.69,7,1.0,1.0,1.0,1.0
44,1,0.6666666667,0.5714285714,0.8333333333,1,0.83333333,0.7142857143,0.7142857143,0.4285714286,1,5,0.55,0.8,0.5,8,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.6666666666666666
44,2,0.6666666667,0.7142857143,0.6666666667,0.8333333333,0.83333333,0.7142857143,0.7142857143,0.5714285714,0,1,0.38,0.55,0.67,8,0.7142857142857143,0.8333333333333334,0.8571428571428571,0.6666666666666666
44,3,0.6666666667,0.7142857143,0.8333333333,0.6666666667,0.83333333,0.8571428571,0.7142857143,0.4285714286,0,0,0.55,0.24,0.64,8,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8333333333333334
44,4,0.6666666667,0.7142857143,0.8333333333,0.3333333333,0.83333333,0.8571428571,0.8571428571,0.4285714286,0,0,0.49,-0.07,0.61,7,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8333333333333334
44,5,0.8333333333,0.8571428571,0.8333333333,0.8333333333,0.83333333,0.8571428571,0.8571428571,0.4285714286,0,1,0.58,0.97,0.6,8,0.7142857142857143,0.8333333333333334,0.8571428571428571,0.8333333333333334
44,6,0.1666666667,0.5714285714,0.6666666667,0.3333333333,1,0.8571428571,0.7142857143,0.2857142857,5,9,0.53,-0.15,0.58,7,0.7142857142857143,0.5,0.42857142857142855,0.6666666666666666
44,7,0.3333333333,0.5714285714,0.5,0.6666666667,0.5,0.7142857143,0.5714285714,0.4285714286,2,4,0.53,0,0.64,7,0.8571428571428571,0.6666666666666666,0.5714285714285714,0.6666666666666666
44,8,0.3333333333,0.5714285714,0.8333333333,0.5,0.33333333,0.5714285714,0.8571428571,0.4285714286,1,0,0.53,-0.05,0.56,7,0.5714285714285714,0.5,0.7142857142857143,0.8333333333333334
44,9,0.1666666667,0.7142857143,0.5,0,0.5,0.4285714286,0.5714285714,0.1428571429,1,0,0.41,0.05,0.51,8,0.5714285714285714,0.5,0.42857142857142855,0.6666666666666666
45,0,0.2,0.6666666667,0.8,0.8,0.6,0.8333333333,0.6666666667,1,0,0,0.71,0.23,0.69,7,0.8333333333333334,1.0,0.6666666666666666,0.6
45,1,0.4,0.6666666667,0.6,1,1,1,0.5,0.8333333333,0,0,0.72,0.29,0.72,8,0.8333333333333334,0.8,1.0,0.6
45,2,0.8,0.6666666667,1,0.6,0.6,0.8333333333,0.8333333333,0.6666666667,0,4,0.66,-0.03,0.63,7,0.6666666666666666,0.8,0.5,0.6
45,3,0.4,0.5,0.8,0.6,1,0.8333333333,0.5,1,0,3,0.75,0.3,0.76,8,0.8333333333333334,1.0,0.6666666666666666,0.6
45,4,0.6,0.8333333333,0.8,0.6,1,1,0.5,0.8333333333,0,1,0.67,0.16,0.71,8,0.8333333333333334,1.0,0.8333333333333334,0.6
45,5,0.2,0.6666666667,0.8,1,0.8,0.8333333333,0.6666666667,1,0,1,0.68,0.32,0.68,8,0.6666666666666666,0.8,0.6666666666666666,0.6
45,6,0.4,0.1666666667,0.4,0.6,0.8,0.3333333333,0.5,0.6666666667,5,9,0.39,0.56,0.25,6,0.3333333333333333,0.4,0.16666666666666666,0.2
45,7,0.4,0.5,0.4,0.4,0.2,0.5,0.5,0.6666666667,5,9,0.28,-0.34,0.27,8,0.3333333333333333,0.4,0.16666666666666666,0.4
45,8,0.4,0.3333333333,0.4,0.2,0.6,0.5,0.5,0.5,4,0,0.38,-0.07,0.32,7,0.3333333333333333,0.4,0.16666666666666666,0.4
45,9,0.4,0.5,0.4,0.2,0.6,0.5,0.5,0.6666666667,5,4,0.29,-0.03,0.28,8,0.3333333333333333,0.4,0.3333333333333333,0.4
45,10,0.2,0.3333333333,0.4,0.6,0.4,0.5,0.3333333333,0.3333333333,5,9,0.25,0.18,0.22,6,0.3333333333333333,0.4,0.3333333333333333,0.2
46,0,1,1,1,0.6,1,1,1,0.625,0,1,0.63,-0.28,0.76,8,1.0,1.0,0.875,1.0
46,1,0.6,0.875,1,0.8,0.8,0.875,0.875,0.625,0,1,0.6,0.34,0.67,8,0.75,0.6,0.75,1.0
46,2,0.4,0.625,0.6,0.8,0.6,0.75,0.875,0.75,5,4,0.61,0.07,0.65,8,0.75,0.6,0.75,0.4
46,3,0.6,0.875,1,0.8,0.8,0.875,0.875,0.75,0,0,0.63,0.26,0.69,8,0.875,0.6,0.75,1.0
46,4,0.6,0.875,1,0.8,1,0.875,0.875,0.75,0,0,0.62,0.48,0.7,8,0.875,0.6,0.75,1.0
46,5,0.4,0.75,1,0.8,0.8,0.875,0.875,0.75,0,0,0.62,0.25,0.63,7,0.875,0.6,0.75,0.8
46,6,0.6,0.875,1,0.4,0.6,1,1,0.75,0,1,0.65,-0.19,0.71,8,0.875,0.6,0.875,0.6
46,7,0.6,0.875,1,0.6,1,1,1,0.625,0,1,0.65,-0.17,0.58,8,1.0,1.0,0.75,0.6
46,8,0.6,0.875,0.8,0.6,1,1,0.875,0.625,0,0,0.66,-0.16,0.64,6,1.0,1.0,0.875,0.6
46,9,0.6,0.875,1,0.4,1,1,0.875,0.625,1,2,0.63,-0.23,0.63,8,1.0,1.0,0.875,0.6
46,10,0.6,0.875,1,0.6,1,1,1,0.625,1,0,0.62,-0.43,0.67,8,1.0,1.0,0.875,0.6
46,11,0.4,0.625,0.8,0.6,0.4,0.75,0.625,0.375,5,4,0.58,-0.18,0.63,7,0.5,0.4,0.625,0.4
46,12,0.6,0.875,0.6,0.6,0.6,0.875,0.875,0.75,3,9,0.6,-0.18,0.6,7,0.75,0.4,0.875,0.6
46,13,0.4,0.625,1,0.4,0.6,0.75,1,0.5,5,5,0.6,-0.19,0.58,8,1.0,1.0,0.75,0.6
46,14,0.4,0.75,0.6,0.6,0.8,1,0.875,0.75,4,9,0.5,0.44,0.54,8,0.875,0.6,0.75,0.4
46,15,0.8,1,1,0.6,1,1,1,0.375,0,0,0.66,0.41,0.75,8,1.0,0.8,1.0,1.0
46,16,0.8,1,1,0.6,1,1,1,0.625,0,0,0.56,-0.08,0.48,7,1.0,1.0,1.0,1.0
46,17,0.6,0.875,0.8,0.6,1,1,0.875,0.625,0,2,0.66,-0.04,0.66,8,1.0,1.0,0.875,0.8
46,18,0.8,1,1,0.6,1,1,1,0.625,0,0,0.61,0.09,0.69,8,1.0,1.0,1.0,1.0
46,19,0.6,0.75,1,0.8,1,1,1,0.75,0,1,0.58,-0.01,0.69,8,1.0,0.8,0.875,0.8
46,20,0.4,0.5,0.6,0.8,0.6,0.625,0.75,1,5,9,0.55,0.49,0.52,8,0.5,0.4,0.625,0.4
46,21,0.2,0.5,0.4,0.8,0.6,0.625,0.625,1,4,4,0.55,0.69,0.51,8,0.375,0.2,0.5,0.4
46,22,0.2,0.5,0.2,0.6,0.4,0.5,0.5,1,4,6,0.49,0.12,0.52,8,0.375,0.2,0.5,0.4
46,23,0.2,0.5,0.2,0.8,0.6,0.5,0.5,0.875,5,0,0.51,0.19,0.49,8,0.375,0.2,0.5,0.4
46,24,0.2,0.5,0.8,0.8,0.4,0.625,0.625,0.75,1,0,0.53,-0.01,0.56,7,0.375,0.2,0.5,0.4
46,25,0.2,0.5,0.2,0.4,0.2,0.5,0.5,0.625,5,4,0.37,-0.36,0.3,6,0.625,0.6,0.5,0.2
47,0,0.5,0.8,0.75,0.75,0.5,0.6,0.8,0.8,1,7,0.66,-0.23,0.75,8,0.6,0.75,0.8,0.75
47,1,0.25,0.6,0.25,0.25,0.5,0.6,0.6,0.2,1,3,0.66,-0.04,0.72,8,0.6,0.5,0.6,0.25
47,2,0.25,0.2,0.5,0.25,0.5,0.4,0,0.4,2,9,0.55,-0.55,0.48,6,0.4,0.5,0.2,0.5
47,3,0.25,0.2,0.5,0.25,0.5,0.4,0,0.2,2,9,0.5,-0.6,0.47,7,0.0,0.5,0.0,0.5
