id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,clipscore,gpt4v_tifa,gpt4v_dsg,viescore,llmscore_over,llmscore_ec
28,3,0.5,0.25,0.5,0.5,0.5,0.5,0.4,0.2,0.6,0.2,0.4,0.2,0.41,0.49,0.2,0.5,8,1,4
28,4,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.2,0.4,0.6,0.46,0.57,0.2,0.5,7,2,4
28,5,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.4,0.4,0.4,0.44,0.52,0.2,0.5,7,2,5
28,6,0.5,0,0.5,0.5,0.5,0.5,0.4,0.6,0.6,0.4,0.2,0.4,0.45,0.62,0.2,0.5,7,2,9
28,7,0.5,0.75,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.4,0.6,0.4,0.41,0.61,0.2,0.5,8,"""1",5
28,8,0.5,0.25,0.5,0.5,0.5,0.5,0.4,0.8,0.6,0.4,0.4,0.4,0.49,0.62,0.2,0.5,7,1,4
28,9,0.5,0.25,0.5,0.5,0.5,0.5,0.4,0.4,0.6,0.4,0.4,0.6,0.48,0.68,0.4,0.5,8,3,9
28,10,0.5,0.75,0.5,0.5,0.5,0.5,0.4,0.6,0.6,0.4,0.2,0.6,0.5,0.61,0.2,0.5,8,1,4
29,,0.75,0.75,1,0.5,0.5,0.5,0.6,0.4,0.8,1,0.4,0.6,0.68,0.87,0.4,0.75,8,0,0
29,1,0.5,0.25,0.5,0.5,0.5,0.5,0.4,0.6,0.2,0.6,0.2,0.2,0.4,0.41,0.2,0.5,5,1,5
29,2,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0,0.2,0.4,0.4,0.2,0.43,0.43,0.2,0.5,4,1,4
29,3,0.5,0.25,0.5,0.5,0.5,0.5,0.4,0.4,0.2,0.6,0.2,0.4,0.46,0.41,0.2,0.5,8,1,4
29,4,0.5,0.25,0.5,0.5,0.5,0.5,0.2,0.4,0.2,0.8,0.4,0.8,0.41,0.46,0.2,0.5,5,2,5
29,5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.2,0.6,0.4,0.4,0.44,0.36,0.2,0.5,6,1,4
29,6,0.5,0.25,0.5,0.25,0.25,0.5,0.4,0.8,0.4,0.2,0.2,0.6,0.47,0.42,0.2,0.5,6,1,4
29,7,0.5,0.25,0.5,0.5,0.5,0.5,0.4,0.4,0.2,0.6,0.6,0.4,0.56,0.46,0,0.25,6,1,5
29,8,0.5,0.25,0.5,0.5,0.25,0.5,0.6,0.4,0.4,0.4,0.8,0.6,0.37,0.56,0,0.5,7,1,4
29,9,0.5,0.25,0.5,0.5,0.25,0.5,0.4,0.8,0.4,0.6,0.2,0.6,0.46,0.35,0.2,0.5,5,2,6
29,10,0.5,0.25,0.5,0.5,0.5,0.5,0.4,0.6,0.4,0.8,0.4,0.8,0.54,0.54,0.2,0.5,6,1,5
30,,1,0.7,1,1,0.9,1,0.909090909,0.818181818,1,0.818181818,0.818181818,0.818181818,0.9,0.97,0.545454545,0.8,8,1,2
30,1,0.9,0.3,0.1,0.1,0.1,0.9,0.636363636,0.636363636,0.545454545,0.636363636,0.545454545,0.727272727,0.7,0.89,0.363636364,0.1,8,4,9
30,2,0.1,0,0.1,0.1,0.1,0.1,0.727272727,0.363636364,0.636363636,0.454545455,0.545454545,0.636363636,0.74,0.8,0.272727273,0.1,7,5,7
30,3,0.9,0.3,0.1,0.1,0.1,0.8,0.818181818,0.818181818,0.636363636,0.545454545,0.545454545,0.818181818,0.83,0.91,0.454545455,0.8,8,4,7
30,4,0.1,0,0.1,0.1,0.1,0.1,0.454545455,0.454545455,0.636363636,0.545454545,0.454545455,0.636363636,0.59,0.66,0.181818182,0.1,8,4,9
30,5,0.9,0.2,0.1,0.8,0.8,0.8,0.727272727,0.545454545,0.636363636,0.727272727,0.636363636,0.727272727,0.85,0.94,0.454545455,0.8,8,4,9
30,6,0.1,0,0.1,0.1,0.1,0.1,0.363636364,0.454545455,0.545454545,0.545454545,0.545454545,0.636363636,0.61,0.8,0.272727273,0.1,7,4,4
30,7,0.8,0.7,0.8,0,0,0.8,0.727272727,0.636363636,0.636363636,0.454545455,0.454545455,0.636363636,0.65,0.85,0.363636364,0,8,5,8
30,8,0.1,0.2,1,0.1,0.1,0.1,0.727272727,0.727272727,0.727272727,0.636363636,0.545454545,0.727272727,0.82,0.95,0.363636364,0.8,8,1,4
30,9,0.7,0.9,0.1,0.1,0.1,0.1,0.545454545,0.727272727,0.454545455,0.545454545,0.363636364,0.545454545,0.78,0.85,0.181818182,0.1,8,4,4
30,10,0.6,0.8,0.6,0.6,0,0.6,0.636363636,0.727272727,0.727272727,0.454545455,0.454545455,0.545454545,0.6,0.72,0.454545455,0,8,2,4
30,11,0.5,0.5,0.6,0.6,0.6,0.6,0.454545455,0.636363636,0.545454545,0.545454545,0.545454545,0.454545455,0.61,0.74,0.090909091,0,9,3,8
30,12,0.8,0.6,0,0,0,0.8,0.636363636,0.727272727,0.545454545,0.454545455,0.363636364,0.545454545,0.67,0.8,0.181818182,0,8,3,7
30,13,0.7,0.7,0.8,0.6,0.5,0.6,0.545454545,0.818181818,0.636363636,0.545454545,0.636363636,0.545454545,0.74,0.8,0.363636364,0,8,2,5
30,14,0.4,0.2,0.4,0.1,0.1,0.5,0.545454545,0.181818182,0.454545455,0.454545455,0.272727273,0.454545455,0.7,0.79,0.181818182,0.1,7,1,3
30,15,0.4,0.3,0.5,0.6,0.1,0.4,0.545454545,0.454545455,0.454545455,0.545454545,0.363636364,0.454545455,0.74,0.78,0.090909091,0.4,8,4,12
30,16,0.5,0.4,0.5,0.4,0.1,0.3,0.454545455,0.454545455,0.454545455,0.545454545,0.363636364,0.272727273,0.73,0.77,0.181818182,0.4,7,2,4
30,17,0.7,0.3,0.4,0.6,0.4,0.6,0.545454545,0.272727273,0.454545455,0.363636364,0.272727273,0.727272727,0.7,0.72,0.181818182,0.3,7,1,0
30,18,0.4,0.5,0.5,0.4,0.3,0.3,0.272727273,0.454545455,0.454545455,0.363636364,0.181818182,0.363636364,0.62,0.69,0.181818182,0.3,3,2,6
30,19,0.4,0.4,0.4,0.4,0.3,0.3,0.363636364,0.181818182,0.272727273,0.363636364,0.272727273,0.181818182,0.58,0.65,0.181818182,0.4,6,4,7
30,20,0.4,0.6,0.4,0.4,0,0.5,0.454545455,0.454545455,0.454545455,0.363636364,0.272727273,0.363636364,0.65,0.64,0.090909091,0.4,6,2,6
30,21,0.4,0.7,0.5,0.4,0.4,0.3,0.272727273,0.363636364,0.363636364,0.454545455,0.363636364,0.181818182,0.59,0.72,0.272727273,0.4,7,3,6
30,22,0.4,0.6,0.3,0.4,0.1,0.4,0.363636364,0.363636364,0.363636364,0.545454545,0.363636364,0.454545455,0.64,0.6,0.090909091,0,8,4,9
30,23,0.4,0.6,0.4,0.4,0.3,0,0.727272727,0.636363636,0.636363636,0.454545455,0.363636364,0.636363636,0.68,0.71,0.181818182,0.4,7,3,5
30,24,0.4,0.5,0.4,0.4,0.3,0.4,0.545454545,0.727272727,0.636363636,0.454545455,0.545454545,0.454545455,0.73,0.77,0.272727273,0.4,8,2,4
30,25,0.4,0.5,0.6,0.4,0,0.3,0.545454545,0.545454545,0.636363636,0.181818182,0.363636364,0.272727273,0.57,0.67,0.272727273,0,6,5,20
30,26,0.4,0.5,0.4,0.4,0.3,0.4,0.727272727,0.636363636,0.727272727,0.363636364,0.454545455,0.363636364,0.69,0.72,0.181818182,0.4,7,3,6
30,27,0.6,0.5,0.8,0.4,0.4,0.4,0.636363636,0.363636364,0.545454545,0.454545455,0.454545455,0.363636364,0.62,0.71,0.181818182,0.4,7,5,9
30,28,0.1,0,0.1,0.1,0.1,0.1,0.272727273,0.363636364,0.181818182,0.272727273,0.181818182,0.363636364,0.35,0.47,0.090909091,0.1,6,1,4
30,29,0.2,0.3,0.2,0.2,0.2,0.1,0.363636364,0.454545455,0.272727273,0.363636364,0.272727273,0.363636364,0.51,0.44,0.090909091,0,4,5,5
30,30,0,0,0,0,0,0.1,0.181818182,0.272727273,0,0.090909091,0.090909091,0,0.26,0.26,0,0,7,4,9
30,31,0,0,0,0,0,0,0.181818182,0.090909091,0.090909091,0.181818182,0,0.181818182,0.33,0.33,0,0,6,5,9
30,32,0,0.1,0,0,0,0,0.181818182,0.363636364,0,0.090909091,0,0,0.33,0.24,0,0,8,4,9
30,33,0,0,0,0,0,0,0.090909091,0.090909091,0.090909091,0.090909091,0,0,0.36,0.26,0,0,7,5,20
30,34,0,0.1,0,0,0,0,0.181818182,0.272727273,0.272727273,0.181818182,0.090909091,0.272727273,0.18,0.38,0,0,6,5,9
30,35,0,0,0,0,0,0,0,0.272727273,0.090909091,0.181818182,0.090909091,0.272727273,0.25,0.27,0,0,7,5,17
30,36,0,0,0,0,0,0,0,0.272727273,0.090909091,0.181818182,0.181818182,0.181818182,0.33,0.29,0,0,6,4,4
30,37,0,0,0,0,0,0,0,0.181818182,0,0.090909091,0.181818182,0.363636364,0.21,0.46,0,0,7,5,9
31,,1,0.5,1,1,1,1,1,0.75,1,1,1,1,0.76,0.61,0.5,0.5,8,0,0
31,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41,0.39,0.25,0.5,8,5,9
31,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.4,0.37,0.25,0.5,8,5,9
31,3,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.33,0.5,1,8,5,9
31,4,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.75,0.48,0.39,0.5,0.5,8,5,9
31,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.36,0.42,0.25,0.5,8,5,9
32,,1,1,1,1,1,1,0.8,1,0.8,1,1,1,0.66,0.63,0.6,1,8,0,0
32,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.4,0.4,0.6,0.6,0.6,0.59,0.63,0.2,0.333333333,7,1,5
32,2,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.6,0.4,0.6,0.6,0.6,0.44,0.61,0.4,0.333333333,8,1,0
32,3,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.6,0.4,0.6,0.6,0.8,0.59,0.61,0.2,0.333333333,7,1,5
32,4,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.2,0.4,0.6,0.6,0.8,0.54,0.59,0.2,0.333333333,8,1,4
32,5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.6,0.6,0.6,0.6,0.8,0.42,0.45,0.4,0.333333333,8,1,1
32,6,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.6,0.2,0.4,0.6,0.6,0.42,0.53,0.2,0.333333333,7,1,2
32,7,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,1,0.4,0.4,0.6,0.6,0.6,0.6,0.51,0.56,0.2,0.333333333,7,1,0
32,8,0.333333333,1,0.333333333,0.333333333,0.333333333,1,0.2,0.6,0.6,0.8,0.6,0.8,0.41,0.62,0.6,1,8,1,2
33,,1,1,1,1,1,1,0.833333333,0.833333333,1,1,0.833333333,1,0.85,0.89,0.666666667,1,7,0,1
33,1,0.25,0,0.5,0,0,0.75,0.5,0.5,0.666666667,0.5,0.333333333,0.833333333,0.57,0.52,0.5,0.25,5,1,4
33,2,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.666666667,0.333333333,0.333333333,0.5,0.57,0.58,0.333333333,0.25,5,1,1
33,3,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.666666667,0.5,0.5,0.666666667,0.52,0.58,0.333333333,0.25,7,1,0
33,4,0.5,0,0.5,0.5,0,0.5,0.5,0.333333333,0.666666667,0.5,0.5,0.5,0.57,0.61,0.166666667,0.5,3,2,9
33,5,0.25,0,0.25,0.25,0.25,0.25,0.333333333,0.333333333,0.333333333,0.666666667,0.5,0.5,0.37,0.39,0.166666667,0.25,7,1,4
33,6,0.25,0.25,0.25,0.25,0.25,0.25,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.41,0.51,0.166666667,0.25,0,1,0
33,7,0.25,0.25,0.25,0.25,0.25,0.25,0.333333333,0.333333333,0.333333333,0.5,0.666666667,0.666666667,0.43,0.52,0.166666667,0.25,3,1,0
33,8,0.25,0,0.25,0.25,0.25,0.25,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.45,0.45,0.166666667,0.25,0,1,4
33,9,0.25,0,0.25,0.25,0.25,0.25,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.5,0.46,0.43,0.166666667,0.25,3,1,4
34,,0.75,0.5,1,0.75,0.75,0.75,0.8,0.6,1,0.8,0.8,0.6,0.43,0.55,0.6,0.75,8,0,1
34,1,0.5,0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,0.6,0.6,0.4,0.41,0.51,0.2,0.5,8,1,2
34,2,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.4,0.6,0.38,0.5,0.2,0.5,8,1,1
34,3,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0,0.6,0.4,0.8,0.4,0.37,0.42,0.2,0.25,8,1,0
34,4,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.6,0.4,0.45,0.54,0.2,0.5,8,1,1
34,5,0.5,0.25,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.4,0.4,0.31,0.52,0.2,0.25,7,1,0
34,6,0.5,0.25,0.5,0.5,0.25,0.5,0.6,0.2,0.6,0.6,0.6,0.4,0.29,0.42,0.2,0.25,6,5,9
34,7,0.5,0,0.25,0.5,0,0.5,0.6,0.2,0.4,0.6,0.4,0.4,0.26,0.32,0.2,0.25,6,5,9
34,8,0.5,0,0.5,0.25,0.25,0.5,0.6,0.2,0.6,0.6,0.4,0.4,0.34,0.39,0,0,7,5,9
34,9,0.5,0,0.5,0.5,0.5,0.5,0.6,0.2,0.6,0.6,0.6,0.4,0.31,0.35,0.2,0.25,6,5,9
34,10,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.4,0.6,0.4,0.4,0.4,0.23,0.28,0.2,0.5,8,5,9
35,,0.75,0.5,1,0.75,0.75,0.5,0.857142857,0.428571429,0.857142857,1,1,0.571428571,0.76,0.75,0.714285714,0.75,7,0,2
35,1,0.5,0.25,0.5,0.5,0.5,0.5,0.428571429,0.142857143,0.428571429,0.571428571,0.571428571,0.571428571,0.44,0.5,0.428571429,0.5,6,2,4
35,2,0.5,0.25,0.5,0.5,0.5,0.5,0.428571429,0.142857143,0.285714286,0.571428571,0.571428571,0.571428571,0.44,0.51,0.428571429,0.5,7,2,9
35,3,0.25,0.5,0.5,0.5,0.5,0.5,0.285714286,0.571428571,0.428571429,0.571428571,0.714285714,0.571428571,0.62,0.46,0.428571429,0.5,7,5,9
35,4,0.25,0,0.75,0.5,0.5,0.5,0.285714286,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.47,0.43,0.428571429,0.5,4,5,9
35,5,0.5,0.25,0.5,0.5,0.25,0.5,0.428571429,0.285714286,0.428571429,0.571428571,0.571428571,0.714285714,0.52,0.56,0.571428571,0.75,6,4,9
35,6,0.5,0.25,0.5,0.5,0.5,0.5,0.285714286,0.285714286,0.428571429,0.571428571,0.571428571,0.571428571,0.58,0.63,0.428571429,0.5,7,1,4
35,7,0.5,0.25,0.5,0.5,0.5,0.5,0.285714286,0.571428571,0.428571429,0.571428571,0.571428571,0.714285714,0.63,0.63,0.428571429,0.5,7,1,4
35,8,0.5,0.5,0.5,0.5,0.5,0.5,0.285714286,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.59,0.72,0.428571429,0.5,7,1,4
35,9,0.5,0.25,0.5,0.5,0.5,0.5,0.285714286,0.285714286,0.428571429,0.571428571,0.714285714,0.714285714,0.5,0.67,0.428571429,0.5,7,1,5
35,10,0.5,0.5,0.5,0.5,0.5,0.5,0.285714286,0.428571429,0.428571429,0.571428571,0.857142857,0.714285714,0.57,0.63,0.428571429,0.5,6,2,5
36,,1,1,1,1,1,1,0.8,1,1,1,1,1,0.58,0.61,0.6,1,8,0,0
36,1,0.333333333,1,0.333333333,0.666666667,0.333333333,0.333333333,0.2,0.8,0.6,0.6,0.6,0.6,0.55,0.54,0.2,0.333333333,8,1,4
36,2,0.333333333,1,0.333333333,0.333333333,0.333333333,0.666666667,0.2,0.2,0.6,0.6,0.6,0.8,0.47,0.46,0.4,0.333333333,9,1,1
36,3,0.333333333,1,0.666666667,0.666666667,0.333333333,0.666666667,0.2,0.6,0.8,0.6,0.6,1,0.48,0.42,0.2,0.333333333,8,1,0
36,4,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.8,0.6,0.6,0.6,0.6,0.42,0.44,0.2,0.333333333,6,2,4
36,5,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.6,1,0.6,0.6,0.6,0.6,0.47,0.49,0.2,0.333333333,7,1,4
36,6,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.6,0.6,0.6,0.6,0.6,0.8,0.49,0.48,0.2,0.333333333,7,1,9
36,7,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.6,0.4,0.6,0.6,0.6,0.8,0.41,0.46,0.2,0.333333333,6,5,9
36,8,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.6,0.6,0.6,0.6,0.6,0.8,0.42,0.42,0.2,0.333333333,6,2,4
37,,1,0.333333333,1,1,0.666666667,1,1,0.8,1,1,1,1,0.62,0.69,0.6,0.666666667,8,0,1
37,1,1,0.333333333,1,1,0.666666667,1,1,0.8,1,1,1,1,0.62,0.62,0.6,0.333333333,8,0,0
37,2,1,0,1,0.666666667,0.333333333,0.666666667,1,0.8,1,1,1,1,0.63,0.69,0.6,0.333333333,8,0,0
37,3,1,0,1,1,0.666666667,0.666666667,1,0.8,1,1,1,1,0.66,0.58,0.6,0.333333333,8,0,0
37,4,1,1,1,1,0.333333333,0.666666667,1,0.8,1,1,1,1,0.66,0.66,0.6,0.333333333,8,0,0
37,5,1,0.666666667,1,1,0.333333333,0.666666667,1,0.8,1,1,0.8,1,0.62,0.64,0.6,0.333333333,8,0,0
37,6,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.8,1,0.8,0.8,0.6,0.8,0.45,0.41,0.2,0.333333333,8,1,0
37,7,0.666666667,1,0.333333333,0.333333333,0.333333333,0.333333333,1,0.8,0.8,0.8,0.4,0.8,0.37,0.46,0.4,0.333333333,8,5,4
37,8,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,1,0.8,0.8,0.8,0.6,0.8,0.37,0.47,0.2,0.333333333,6,1,4
37,9,1,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,1,0.8,0.8,0.8,0.6,1,0.38,0.48,0.4,0.333333333,7,5,9
38,,1,0.6,0.8,1,0.6,1,0.833333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.72,0.61,0.833333333,1,7,1,5
38,1,0.6,0.2,0.4,0.4,0.4,0.8,0.666666667,0.166666667,0.5,0.5,0.5,0.666666667,0.67,0.53,0.5,0.4,8,2,6
38,2,0.8,0.6,0.8,0.8,0.6,1,0.666666667,0.333333333,0.833333333,0.666666667,0.666666667,0.833333333,0.7,0.66,0.5,0.4,6,0,1
38,3,0.8,0.6,0.4,0.8,0.6,1,0.666666667,0.5,0.5,0.666666667,0.5,0.5,0.59,0.66,0.5,0.4,7,5,9
38,4,0.8,0.6,0.4,0.8,0.4,0.6,0.833333333,0.333333333,0.5,0.5,0.5,0.666666667,0.71,0.63,0.5,0.4,6,5,9
38,5,0.4,0.2,0.4,0.8,0.4,1,0.5,0.333333333,0.5,0.666666667,0.5,0.833333333,0.7,0.61,0.666666667,0.4,7,5,9
38,6,0.4,0.6,0.4,0.4,0.4,0.6,0.5,0.333333333,0.5,0.5,0.5,0.666666667,0.56,0.6,0.5,0.4,6,3,7
38,7,0.6,1,0.6,0.4,0.4,0.6,0.666666667,0.5,0.5,0.666666667,0.666666667,0.833333333,0.61,0.64,0.666666667,0.4,6,3,9
38,8,0.6,0.6,0.4,0.4,0.4,0.6,0.666666667,0.5,0.5,0.5,0.5,0.833333333,0.62,0.68,0.833333333,0.6,6,5,9
38,9,0.6,1,0.6,0.6,0.4,0.6,0.666666667,0.333333333,0.666666667,0.833333333,0.833333333,0.833333333,0.58,0.59,0.666666667,0.6,6,5,9
39,,1,0.285714286,1,1,1,1,0.9,0.7,0.9,0.9,0.9,0.9,0.69,0.67,0.5,1,9,0,0
39,1,0.714285714,0,0.714285714,1,0.857142857,1,0.7,0.7,0.8,0.9,0.8,0.9,0.66,0.72,0.4,0.857142857,8,0,0
39,2,1,0,1,1,1,1,0.9,0.8,0.9,0.9,0.9,0.9,0.71,0.69,0.5,1,9,0,1
39,3,1,0,1,1,1,1,0.9,0.4,0.9,0.9,0.9,0.9,0.71,0.57,0.5,1,8,0,2
39,4,1,0,1,1,1,1,0.9,0.5,0.9,0.9,0.8,0.9,0.68,0.66,0.5,1,9,0,0
39,5,1,0.428571429,1,1,1,1,0.9,0.8,0.9,0.9,0.9,0.9,0.72,0.67,0.5,1,8,0,0
39,6,1,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.8,0.5,0.7,0.8,0.8,0.8,0.6,0.58,0.3,0.428571429,8,4,6
39,7,1,1,0.714285714,0.428571429,0.428571429,0.857142857,0.8,0.8,0.8,0.8,0.7,0.8,0.59,0.61,0.3,0.428571429,8,5,5
39,8,1,0.285714286,0.428571429,0.857142857,0.428571429,0.428571429,0.9,0.5,0.7,0.8,0.8,0.8,0.59,0.56,0.3,0.428571429,9,0,1
39,9,0.428571429,0,0.428571429,0.428571429,0.428571429,0.428571429,0.8,0.6,0.6,0.8,0.8,0.8,0.59,0.61,0.2,0.428571429,9,2,4
39,10,0.857142857,0.428571429,0.428571429,0.857142857,0.428571429,0.857142857,0.8,0.5,0.8,0.8,0.9,0.8,0.63,0.59,0.3,0.428571429,8,2,9
39,11,0.428571429,0.428571429,0.428571429,0.428571429,0.285714286,0.428571429,0.7,0.5,0.7,0.6,0.6,0.6,0.25,0.4,0.3,0.428571429,6,1,4
39,12,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.7,0.4,0.7,0.5,0.7,0.6,0.34,0.3,0.3,0.428571429,8,1,4
39,13,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.7,0.5,0.7,0.5,0.7,0.6,0.4,0.33,0.3,0.428571429,5,2,9
39,14,0.428571429,0.714285714,0.428571429,0.428571429,0.285714286,0.428571429,0.6,0.5,0.7,0.6,0.7,0.6,0.39,0.41,0.3,0.428571429,7,1,4
39,15,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.9,0.5,0.7,0.6,0.7,0.6,0.33,0.33,0.3,0.428571429,8,1,4
39,16,0.428571429,0,0.428571429,0.428571429,0.428571429,0.714285714,0.5,0.5,0.5,0.6,0.5,0.5,0.51,0.51,0.1,0.428571429,6,2,7
39,17,0.428571429,0.571428571,0.428571429,0.428571429,0.428571429,0.428571429,0.5,0.5,0.5,0.6,0.6,0.6,0.45,0.38,0.1,0.428571429,6,3,5
39,18,0.428571429,0,0.428571429,0.428571429,0.428571429,0.428571429,0.5,0.6,0.5,0.6,0.6,0.5,0.51,0.47,0.1,0.428571429,9,2,1
39,19,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.5,0.5,0.5,0.6,0.5,0.6,0.53,0.46,0.1,0.428571429,8,1,2
39,20,0.142857143,0,0.142857143,0.142857143,0.142857143,0.285714286,0.3,0.6,0.5,0.3,0.4,0.5,0.23,0.26,0.1,0.142857143,6,3,9
39,21,0.142857143,0,0.142857143,0.142857143,0.142857143,0.285714286,0.4,0.4,0.5,0.4,0.4,0.4,0.2,0.2,0.1,0.142857143,5,2,6
39,22,0.285714286,0.428571429,0.142857143,0.285714286,0.285714286,0.285714286,0.5,0.5,0.4,0.3,0.5,0.4,0.23,0.26,0.2,0.285714286,7,2,4
39,23,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.4,0.5,0.5,0.3,0.3,0.6,0.2,0.24,0.1,0.142857143,3,4,16
39,24,0,0,0,0,0,0,0.4,0.2,0.5,0.5,0.5,0.4,0.24,0.31,0.2,0,8,2,6
39,25,0.428571429,0.428571429,0,0.428571429,0,0.428571429,0.8,0.2,0.6,0.5,0.6,0.7,0.14,0.24,0.2,0,7,2,13
39,26,0,0.714285714,0,0,0,0.428571429,0.4,0.5,0.5,0.5,0.6,0.6,0.24,0.23,0.2,0,7,2,8
39,27,0,0.428571429,0,0,0,0.428571429,0.4,0.5,0.5,0.4,0.6,0.5,0.22,0.32,0.1,0,6,2,5
39,28,0,0.428571429,0,0,0,0.428571429,0.5,0.6,0.5,0.5,0.4,0.4,0.23,0.22,0.1,0,7,2,5
40,,1,1,1,1,1,1,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.69,0.51,0.666666667,0.8,8,0,0
40,1,0.4,0.2,0.4,0.4,0.4,0.4,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.66,0.56,0.333333333,0.4,9,0,0
40,2,0.4,0.2,0.4,0.4,0.4,0.4,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.61,0.52,0.333333333,0.4,8,0,0
40,3,0.4,0.6,0.4,0.4,0.4,0.4,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0.64,0.51,0.333333333,0.4,8,0,0
40,4,0.4,0.2,0.4,0.4,0.4,0.4,0.666666667,0.5,0.5,0.666666667,0.5,0.666666667,0.57,0.52,0.333333333,0.4,8,0,2
40,5,0.4,0.2,0.4,0.8,0.4,0.4,0.666666667,0.833333333,0.666666667,0.833333333,0.666666667,0.666666667,0.65,0.54,0.666666667,0.8,8,0,1
40,6,0.2,0,0.2,0.2,0.2,0.8,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.64,0.51,0.5,0.6,8,5,9
40,7,0.2,1,0.2,0.2,0.2,1,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0.64,0.51,0.666666667,0.8,8,0,0
40,8,0.2,0.6,0.2,0.2,0.2,0.8,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.833333333,0.64,0.49,0.5,0.8,8,5,4
40,9,0.2,0,0.2,0.2,0.2,0.2,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.64,0.51,0.5,0.8,8,0,0
40,10,0.2,0,0.2,0.2,0.2,1,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.833333333,0.65,0.53,0.5,0.8,8,4,9
41,,1,0.6,1,1,1,1,0.833333333,0.833333333,0.5,1,1,0.833333333,0.75,0.52,0.666666667,1,7,1,0
41,1,0.6,0.4,0.6,0.6,0.6,1,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.833333333,0.6,0.52,0.666666667,1,7,1,4
41,2,0.6,0.6,0.6,0.6,0.6,1,0.666666667,0.5,0.833333333,0.5,0.5,0.833333333,0.61,0.6,0.666666667,1,7,1,4
