id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm
51,4,0.4,0.5,0.6,0.2,0.6,0.5,0.5,0.3333333333,5,9,0.35,-0.12,0.42
51,5,0.6,0.5,0.8,0.4,0.8,0.6666666667,0.5,0.3333333333,0,1,0.32,0.42,0.47
51,6,1,1,1,0.2,1,1,1,0.5,0,0,0.51,-0.09,0.64
51,7,1,0.8333333333,1,0.2,1,0.6666666667,1,0.3333333333,0,2,0.58,-0.01,0.67
51,8,1,1,1,0.2,1,1,1,0.6666666667,0,0,0.64,-0.45,0.74
51,9,1,1,1,0,1,1,1,0.3333333333,0,0,0.55,-0.23,0.7
51,10,1,0.8333333333,1,0.4,1,0.8333333333,1,0.5,0,0,0.47,-0.35,0.72
51,11,0.2,0.5,0.2,0,0.4,0.3333333333,0.5,0.3333333333,5,9,0.3,-0.12,0.27
51,12,0.2,0.5,0.2,0.2,0.8,0.3333333333,0.3333333333,0.3333333333,5,9,0.28,-0.04,0.21
51,13,0.2,0.1666666667,0.2,0.4,0.2,0.1666666667,0.1666666667,0.3333333333,5,9,0.34,-0.05,0.24
51,14,0.2,0.3333333333,0.2,0.4,0.4,0,0.3333333333,0.3333333333,5,9,0.39,0.1,0.19
51,15,0.4,0.8333333333,0.4,0.4,0.4,0.6666666667,0.6666666667,0.3333333333,1,0,0.51,-0.03,0.67
51,16,0.2,0.1666666667,0.4,0,0.4,0.1666666667,0.5,0,5,9,0.32,0.05,0.21
51,17,0,0.3333333333,0.2,0,0.2,0,0.1666666667,0,5,4,0.23,-0.48,0.12
51,18,0.2,0.1666666667,0.2,0.2,0.2,0.1666666667,0.1666666667,0.1666666667,4,5,0.36,-0.47,0.22
51,19,0.2,0.5,0.2,0,0.2,0.3333333333,0.5,0.3333333333,5,4,0.17,0.04,0.15
51,20,0.2,0.5,0.2,0.2,0.2,0.1666666667,0.1666666667,0,5,9,0.44,-0.19,0.2
52,0,1,0.75,1,1,1,0.75,0.75,0.5,0,0,0.74,-0.05,0.75
52,1,1,0.75,1,0.25,1,0.75,0.75,0.375,1,0,0.59,0.41,0.67
52,2,0.5,0.625,0.75,0.75,0.75,0.375,0.875,0.375,1,4,0.54,0.26,0.6
52,3,0.5,0.5,1,0.5,1,0.5,0.625,0.5,0,0,0.6,0.66,0.73
52,4,0.5,0.625,0.5,0.5,1,0.5,0.5,0.5,1,4,0.58,0.12,0.76
52,5,0.25,0.25,0.25,0.5,0.5,0.625,0.375,0.25,1,4,0.28,-0.62,0.37
52,6,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.125,5,4,0.36,-0.82,0.4
52,7,0.25,0.25,0.25,0.5,0.25,0.375,0.375,0.125,5,4,0.32,-1.02,0.41
52,8,0.25,0.25,0.25,0.25,0.5,0.375,0.375,0.125,1,4,0.3,-0.12,0.33
52,9,0.25,0.25,0.25,0.25,0.25,0.375,0.375,0.125,5,9,0.32,-0.62,0.4
53,0,1,0.7777777778,1,0.8888888889,1,1,0.8888888889,0.7777777778,1,3,0.74,0.14,0.73
53,1,0.7777777778,0.8888888889,1,0.5555555556,1,1,1,0.3333333333,0,0,0.76,-0.12,0.73
53,2,1,1,1,1,0.88888889,1,1,0.8888888889,0,1,0.69,-0.17,0.76
53,3,1,0.8888888889,1,0.8888888889,1,0.7777777778,1,0.6666666667,0,0,0.65,-0.34,0.72
53,4,0.2222222222,0.2222222222,0.2222222222,0.8888888889,0.77777778,0.6666666667,0.3333333333,0.2222222222,4,13,0.41,0.5,0.39
53,5,0.5555555556,0.5555555556,0.5555555556,0.5555555556,0.55555556,0.6666666667,0.4444444444,0.5555555556,5,4,0.46,0.27,0.49
53,6,0.5555555556,0.7777777778,0.6666666667,0.8888888889,0.66666667,0.7777777778,0.7777777778,0.8888888889,1,1,0.66,0.21,0.73
53,7,0.5555555556,0.6666666667,0.7777777778,0.6666666667,0.77777778,0.6666666667,0.6666666667,0.5555555556,0,1,0.64,-0.28,0.69
53,8,0.5555555556,0.6666666667,0.7777777778,0.8888888889,0.66666667,0.7777777778,0.7777777778,0.5555555556,0,1,0.61,-0.03,0.67
53,9,0.5555555556,0.6666666667,0.5555555556,0.5555555556,0.77777778,0.7777777778,0.6666666667,0.5555555556,1,1,0.65,-0.04,0.68
53,10,0.5555555556,0.5555555556,0.5555555556,1,0.55555556,0.5555555556,0.5555555556,0.6666666667,0,3,0.6,0.09,0.64
53,11,0.5555555556,0.6666666667,0.7777777778,0.6666666667,0.88888889,1,0.6666666667,0.7777777778,0,1,0.53,-0.27,0.58
53,12,0.5555555556,0.6666666667,0.5555555556,0.8888888889,0.55555556,0.5555555556,0.5555555556,0.7777777778,0,0,0.58,-0.2,0.6
53,13,0.3333333333,0.3333333333,0.3333333333,0.7777777778,0.44444444,0.5555555556,0.3333333333,0.6666666667,1,1,0.48,0.26,0.45
53,14,0.5555555556,0.4444444444,0.5555555556,0.5555555556,0.55555556,0.6666666667,0.5555555556,0.4444444444,0,0,0.56,-0.28,0.65
53,15,0.4444444444,0.4444444444,0.4444444444,0.8888888889,0.55555556,0.4444444444,0.3333333333,0.7777777778,5,4,0.41,-0.1,0.35
53,16,0.5555555556,0.4444444444,0.5555555556,0.1111111111,0.55555556,0.5555555556,0.3333333333,0.6666666667,5,4,0.44,-0.15,0.39
53,17,0.5555555556,0.4444444444,0.5555555556,0.4444444444,0.55555556,0.7777777778,0.3333333333,0.5555555556,1,5,0.44,-0.02,0.48
53,18,0.5555555556,0.3333333333,0.5555555556,0.3333333333,0.77777778,0.7777777778,0.5555555556,0.1111111111,5,9,0.55,-0.35,0.55
53,19,0.5555555556,0.4444444444,0.5555555556,0.4444444444,0.88888889,1,0.4444444444,0.4444444444,1,4,0.42,-0.03,0.48
53,20,0.2222222222,0.4444444444,0.4444444444,0.4444444444,0.44444444,0.6666666667,0.3333333333,0.4444444444,5,9,0.26,0.3,0.46
53,21,0.2222222222,0.3333333333,0.2222222222,0.5555555556,0.22222222,0.6666666667,0.4444444444,0.4444444444,1,3,0.43,0.41,0.48
53,22,0.2222222222,0.4444444444,0.2222222222,0.4444444444,0.44444444,0.5555555556,0.4444444444,0.5555555556,4,5,0.47,0.24,0.49
53,23,0.2222222222,0.3333333333,0.3333333333,0.5555555556,0.44444444,0.7777777778,0.3333333333,0.6666666667,2,9,0.46,0.48,0.48
53,24,0.3333333333,0.4444444444,0.2222222222,0.5555555556,0.44444444,0.7777777778,0.6666666667,0.6666666667,1,4,0.44,0.45,0.5
53,25,0.2222222222,0.3333333333,0.2222222222,0.5555555556,0.66666667,0.5555555556,0.5555555556,0.6666666667,2,4,0.43,0.53,0.47
53,26,0.3333333333,0.2222222222,0.3333333333,0.2222222222,0.55555556,0.5555555556,0.2222222222,0.2222222222,1,4,0.21,-0.12,0.26
53,27,0.3333333333,0.3333333333,0.3333333333,0.1111111111,0.44444444,0.4444444444,0.3333333333,0.4444444444,4,4,0.26,-0.12,0.29
53,28,0.2222222222,0.3333333333,0.3333333333,0.5555555556,0.55555556,0.5555555556,0.2222222222,0.5555555556,2,4,0.17,-0.22,0.3
53,29,0.4444444444,0.5555555556,0.4444444444,0.4444444444,0.55555556,0.5555555556,0.4444444444,0.4444444444,1,4,0.44,0.69,0.38
53,30,0.2222222222,0.4444444444,0.2222222222,0.3333333333,0.55555556,0.6666666667,0.2222222222,0.5555555556,5,4,0.29,-0.36,0.35
53,31,0.2222222222,0.1111111111,0.2222222222,0.6666666667,0.88888889,0.6666666667,0,0.3333333333,5,9,0.16,-0.88,0.25
53,32,0.2222222222,0.1111111111,0.2222222222,0.7777777778,0.44444444,0.6666666667,0.2222222222,0.6666666667,5,9,0.3,-0.09,0.3
53,33,0.2222222222,0.2222222222,0.2222222222,0.4444444444,0.33333333,0.3333333333,0.2222222222,0.4444444444,5,9,0.05,-0.16,0.25
53,34,0.2222222222,0.3333333333,0.2222222222,0.3333333333,0.22222222,0.3333333333,0.1111111111,0.3333333333,4,10,0.07,-0.5,0.22
53,35,0.1111111111,0.3333333333,0.1111111111,0.4444444444,0.44444444,0.5555555556,0.3333333333,0.6666666667,5,9,0.08,-0.33,0.24
53,36,0.2222222222,0.2222222222,0.2222222222,0.3333333333,0.22222222,0.3333333333,0.1111111111,0.4444444444,5,9,0.17,-0.16,0.2
53,37,0.2222222222,0.3333333333,0.2222222222,0.4444444444,0.11111111,0.5555555556,0.1111111111,0.3333333333,5,5,0.06,0.04,0.22
54,0,0.8333333333,1,1,0.8333333333,1,1,1,0.2,0,0,0.57,-0.38,0.63
54,1,0.6666666667,0.6,0.6666666667,0.3333333333,0.83333333,0.8,0.6,0,1,4,0.5,-0.23,0.5
54,2,0.6666666667,0.8,1,0.3333333333,0.66666667,0.8,0.8,0.2,0,0,0.48,-0.54,0.58
54,3,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.6,0.8,0,1,4,0.4,-0.06,0.5
54,4,0.6666666667,0.6,1,0.3333333333,0.66666667,0.6,0.8,0,1,0,0.52,-0.32,0.55
54,5,0.6666666667,0.6,0.8333333333,0.6666666667,0.66666667,0.8,0.8,0.4,0,0,0.49,0.04,0.54
54,6,0.6666666667,0.8,0.6666666667,0.5,0.83333333,1,0.8,0,0,4,0.48,-0.38,0.51
54,7,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.8,0.8,0.4,1,7,0.52,-0.26,0.5
54,8,0.6666666667,0.8,0.6666666667,0.5,0.66666667,0.8,0.8,0.2,2,4,0.47,-0.16,0.5
54,9,0.6666666667,0.8,0.6666666667,0,0.66666667,0.8,0.8,0.4,1,1,0.48,-0.31,0.46
54,10,0.5,0.8,0.6666666667,0.5,0.66666667,0.8,0.8,0.2,2,5,0.53,-0.28,0.5
54,11,0.3333333333,0.4,0.3333333333,0.5,0.5,0.4,0.4,0.2,1,4,0.61,-0.52,0.51
54,12,0.3333333333,0.4,0.3333333333,0,0.33333333,0.4,0.4,0,1,7,0.52,-0.59,0.5
54,13,0.1666666667,0.2,0.3333333333,0.3333333333,0.33333333,0.6,0.4,0,1,4,0.52,-0.2,0.48
54,14,0.1666666667,0.2,0.1666666667,0,0.16666667,0.2,0.2,0,1,4,0.29,-0.08,0.32
54,15,0.1666666667,0.2,0.1666666667,0.1666666667,0.33333333,0.2,0.2,0,1,0,0.33,-0.17,0.29
54,16,0.1666666667,0.2,0.1666666667,0.1666666667,0.16666667,0.2,0.2,0,1,4,0.28,-0.57,0.32
54,17,0.1666666667,0.2,0.1666666667,0,0.16666667,0.2,0.2,0,1,4,0.4,-0.1,0.33
54,18,0.1666666667,0.2,0.1666666667,0.1666666667,0.16666667,0.2,0.2,0.2,1,4,0.32,-0.25,0.35
54,19,0.1666666667,0.2,0.1666666667,0.3333333333,0.33333333,0.2,0.2,0,3,4,0.37,0.26,0.24
54,20,0.1666666667,0.2,0.1666666667,0,0.16666667,0.2,0.2,0,2,8,0.5,-0.59,0.3
54,21,0.1666666667,0.2,0.1666666667,0,0.5,0.2,0.2,0,2,6,0.44,0.19,0.29
54,22,0.1666666667,0.2,0.3333333333,0.3333333333,0.5,0.4,0.4,0,2,4,0.47,-0.32,0.33
54,23,0.1666666667,0.2,0.1666666667,0.1666666667,0.33333333,0.2,0.2,0,1,4,0.52,-0.17,0.28
54,24,0.6666666667,0.4,0.3333333333,0.5,0.33333333,0.4,0.4,0,2,5,0.41,-0.05,0.18
54,25,0.1666666667,0.2,0.3333333333,0.1666666667,0.83333333,0.2,0.2,0.2,2,9,0.29,-0.05,0.17
54,26,0.1666666667,0.2,0.1666666667,0.1666666667,0.33333333,0.4,0.4,0.2,5,9,0.39,-0.05,0.18
55,0,0.8,0.8333333333,0.8,0.8,0.8,1,0.8333333333,0.8333333333,1,0,0.7,0.31,0.65
55,1,0.4,0.5,0.4,0.8,0.6,0.6666666667,0.5,0.6666666667,1,0,0.59,0.03,0.48
55,2,0.6,0.5,0.8,0.8,0.6,0.5,0.6666666667,0.6666666667,1,7,0.55,0.23,0.54
55,3,0.4,0.5,0.4,0.6,0.4,0.6666666667,0.5,0.6666666667,1,3,0.54,0,0.48
55,4,0.4,0.5,0.8,0.6,0.8,0.8333333333,0.6666666667,0.6666666667,1,0,0.59,0.08,0.54
55,5,0.4,0.5,0.4,0.8,0.8,0.5,0.5,0.6666666667,1,4,0.6,0,0.46
55,6,0.4,0.5,0.4,0.4,0.6,0.8333333333,0.5,0.6666666667,4,8,0.53,-0.38,0.55
55,7,0.4,0.5,0.4,1,0.6,0.6666666667,0.3333333333,0.8333333333,2,5,0.63,0.06,0.56
55,8,0.4,0.3333333333,0.4,1,0.8,0.6666666667,0.3333333333,1,2,9,0.68,0.25,0.62
55,9,0.4,0.5,0.4,1,0.8,0.6666666667,0.3333333333,1,2,5,0.75,0.07,0.54
56,0,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,0,0.81,-0.79,0.66
56,1,1,0.8571428571,1,1,1,0.7142857143,0.8571428571,0.8571428571,0,0,0.81,-0.08,0.78
56,2,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,1,0.81,-0.14,0.76
56,3,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,3,0.77,-0.15,0.71
56,4,1,0.8571428571,1,0.8,1,0.8571428571,0.8571428571,0.7142857143,0,1,0.88,-0.42,0.75
56,5,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.7142857143,0,0,0.84,0.03,0.67
56,6,0.8,0.7142857143,0.8,1,1,0.8571428571,0.7142857143,0.8571428571,0,2,0.78,-0.23,0.61
56,7,1,0.8571428571,1,0.8,1,0.8571428571,0.7142857143,0.8571428571,0,1,0.8,-0.8,0.63
56,8,0.8,0.7142857143,1,1,1,0.8571428571,0.8571428571,0.5714285714,0,1,0.83,-0.32,0.54
56,9,0.8,0.7142857143,0.8,1,0.8,0.7142857143,0.7142857143,0.8571428571,0,0,0.81,-0.75,0.58
56,10,0.8,0.8571428571,1,1,1,0.7142857143,0.8571428571,0.7142857143,0,1,0.7,-0.33,0.67
56,11,0.8,0.8571428571,1,0.6,1,0.8571428571,0.8571428571,0.5714285714,0,0,0.86,0.08,0.73
56,12,1,0.8571428571,1,1,1,0.8571428571,0.8571428571,0.8571428571,0,0,0.79,-0.45,0.74
56,13,0.2,0.5714285714,0.6,0.6,0.6,0.5714285714,0.5714285714,0.7142857143,5,9,0.39,0.29,0.39
56,14,0.2,0.5714285714,0.6,0.6,0.8,0.7142857143,0.7142857143,0.8571428571,4,9,0.38,0.66,0.31
56,15,0.2,0.5714285714,0.4,0.8,0.6,0.7142857143,0.5714285714,0.7142857143,1,0,0.39,0.34,0.44
56,16,0.4,0.5714285714,0.6,0.6,0.8,0.7142857143,0.7142857143,0.2857142857,2,4,0.33,0.44,0.45
56,17,0.2,0.5714285714,0.6,0.6,1,0.7142857143,0.5714285714,0.1428571429,1,4,0.38,-0.1,0.43
56,18,0.2,0.2857142857,0.2,0.8,0.4,0.4285714286,0.4285714286,0.8571428571,1,3,0.5,0.27,0.33
56,19,0.6,0.5714285714,0.8,0.8,0.8,0.7142857143,0.7142857143,0.7142857143,4,0,0.59,-0.48,0.47
56,20,0,0.5714285714,0.8,1,0.6,0.8571428571,0.5714285714,0.8571428571,4,9,0.64,-0.89,0.57
56,21,0.2,0.2857142857,0.2,0.6,0.2,0.5714285714,0.4285714286,0.7142857143,2,4,0.53,-0.42,0.39
57,0,1,1,1,0.4,1,1,1,0.2,0,3,0.52,0.74,0.68
57,1,0.6,0.6,0.6,0.8,1,1,0.6,0.4,2,1,0.45,0.12,0.43
57,2,0.6,0.6,0.6,0.2,0.8,0.8,0.6,0,2,2,0.38,0.22,0.4
57,3,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,1,4,0.42,-0.18,0.45
57,4,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,5,4,0.37,0.43,0.48
57,5,0.6,0.6,0.6,0.4,0.8,0.8,0.6,0.4,1,0,0.38,-0.15,0.54
57,6,0.4,0.4,0.6,0.6,1,0.6,0.4,0.8,2,4,0.48,0.27,0.57
57,7,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.2,1,4,0.39,-0.14,0.44
57,8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.4,1,0,0.48,-0.03,0.59
57,9,0.2,0.2,0.2,0.6,0.2,0.8,0.2,0,2,4,0.44,0.1,0.34
57,10,0.2,0.2,0.2,0.6,0.8,0.8,0.2,0.2,2,6,0.42,0.53,0.34
57,11,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.8,5,9,0.28,0.45,0.24
57,12,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.6,2,5,0.26,0.58,0.26
58,0,1,1,1,0.6666666667,1,1,1,0.875,0,1,0.72,0.74,0.77
58,1,0.6666666667,0.5,0.6666666667,0,0.66666667,0.5,0.5,0.375,1,1,0.54,0.18,0.57
58,2,0.6666666667,0.5,0.6666666667,0.6666666667,0.66666667,0.5,0.5,0.75,0,1,0.56,0.39,0.51
58,3,0.6666666667,0.5,0.6666666667,0.3333333333,0.66666667,0.5,0.625,0.375,1,1,0.55,0.2,0.65
58,4,0.6666666667,0.5,0.6666666667,0.6666666667,0.66666667,0.5,0.5,0.5,0,1,0.53,0.43,0.47
58,5,0,0.625,0,0.6666666667,0.33333333,0.625,0.375,0.625,5,9,0.38,1.54,0.49
58,6,0,0.5,0,0.3333333333,0.33333333,0.75,0.375,0.625,4,8,0.39,1.51,0.33
58,7,0.3333333333,0.625,0.3333333333,0.3333333333,0.33333333,0.625,0.5,0.75,2,6,0.47,1.41,0.49
58,8,0,0.375,0,0.6666666667,0.33333333,0.75,0.25,0.75,5,9,0.44,1.4,0.44
58,9,0,0.375,0,0.6666666667,0.33333333,0.625,0.375,0.75,4,9,0.5,0.97,0.43
59,0,0.5714285714,0.6666666667,0.7142857143,0.7142857143,1,1,0.6666666667,0.4444444444,0,0,0.68,-0.09,0.8
59,1,1,1,1,1,1,1,0.8888888889,0.7777777778,0,2,0.74,0.44,0.67
59,2,0.8571428571,1,1,0.5714285714,1,1,0.8888888889,0.5555555556,1,2,0.55,0.61,0.7
59,3,0.8571428571,1,1,0.8571428571,1,1,0.8888888889,0.7777777778,1,2,0.71,0.09,0.72
59,4,0.8571428571,1,1,0.8571428571,1,1,0.8888888889,0.7777777778,0,5,0.62,0.39,0.67
59,5,0.8571428571,1,1,0.7142857143,0.85714286,0.7777777778,0.8888888889,0.5555555556,1,4,0.57,-0.4,0.6
59,6,0.5714285714,0.6666666667,0.7142857143,0.7142857143,0.71428571,0.7777777778,0.6666666667,0.6666666667,1,4,0.64,-0.1,0.57
59,7,0.7142857143,0.7777777778,0.7142857143,0.7142857143,0.85714286,0.6666666667,0.6666666667,0.6666666667,5,9,0.68,-0.16,0.59
59,8,0.5714285714,0.7777777778,1,0.5714285714,0.71428571,0.6666666667,0.8888888889,0.5555555556,1,4,0.61,-0.28,0.61
59,9,0.5714285714,0.6666666667,0.5714285714,0.4285714286,0.71428571,0.6666666667,0.6666666667,0.5555555556,2,5,0.53,0.29,0.65
59,10,0.2857142857,0.3333333333,0.2857142857,0.4285714286,0.57142857,0.4444444444,0.4444444444,0.4444444444,4,7,0.67,0.47,0.6
59,11,0.2857142857,0.3333333333,0.2857142857,0.2857142857,0.71428571,0.4444444444,0.4444444444,0.3333333333,2,4,0.64,0.44,0.5
59,12,0.2857142857,0.4444444444,0.2857142857,0.4285714286,0.57142857,0.5555555556,0.4444444444,0.4444444444,5,8,0.52,0.33,0.55
59,13,0.2857142857,0.4444444444,0.2857142857,0.1428571429,0.57142857,0.4444444444,0.4444444444,0.3333333333,5,9,0.57,0.37,0.57
59,14,0.2857142857,0.3333333333,0.2857142857,0.7142857143,0.28571429,0.5555555556,0.4444444444,0.7777777778,5,9,0.44,0.01,0.35
59,15,0.1428571429,0.4444444444,0.2857142857,0.5714285714,0.42857143,0.5555555556,0.5555555556,0.6666666667,5,9,0.5,0.73,0.38
59,16,0.4285714286,0.6666666667,0.5714285714,0.5714285714,0.28571429,0.5555555556,0.5555555556,0.4444444444,5,9,0.56,0.27,0.44
59,17,0.4285714286,0.5555555556,0.4285714286,0.5714285714,0.42857143,0.5555555556,0.5555555556,0.5555555556,1,4,0.45,-0.19,0.38
59,18,0.2857142857,0.5555555556,0.4285714286,0.5714285714,0.42857143,0.6666666667,0.5555555556,0.5555555556,5,9,0.55,0.4,0.46
59,19,0,0.3333333333,0.1428571429,0.1428571429,0.14285714,0.2222222222,0.4444444444,0.3333333333,4,7,0.37,-0.38,0.38
59,20,0,0.3333333333,0.1428571429,0.1428571429,0.14285714,0.2222222222,0.3333333333,0.3333333333,5,9,0.38,-0.32,0.28
59,21,0,0.2222222222,0,0.1428571429,0.42857143,0.4444444444,0.3333333333,0,4,12,0.12,-0.45,0.27
59,22,0.1428571429,0.3333333333,0.1428571429,0.2857142857,0.28571429,0.3333333333,0.4444444444,0,5,20,0.25,-0.42,0.21
59,23,0.1428571429,0.3333333333,0.1428571429,0.2857142857,0.28571429,0.1111111111,0.3333333333,0.1111111111,4,16,0.34,-0.79,0.23
59,24,0.1428571429,0.3333333333,0.1428571429,0.1428571429,0.28571429,0.1111111111,0.2222222222,0.2222222222,4,9,0.24,-0.11,0.3
59,25,0.1428571429,0.2222222222,0.1428571429,0.1428571429,0.42857143,0.4444444444,0.4444444444,0.3333333333,4,14,0.34,-0.45,0.34
60,0,1,0.8,1,0.3333333333,1,0.8,0.8,0.5,1,2,0.62,0.17,0.78
60,1,0.6666666667,0.5,0.6666666667,0.1666666667,0.66666667,0.7,0.5,0.3,1,2,0.6,-0.42,0.68
60,2,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.6,0.6,0.3,0,0,0.48,-0.1,0.67
60,3,0.6666666667,0.5,0.6666666667,0.5,0.66666667,0.6,0.6,0.3,1,2,0.55,-0.61,0.64
60,4,0.6666666667,0.6,0.6666666667,0.3333333333,0.83333333,0.5,0.7,0.3,0,0,0.54,-0.77,0.72
60,5,0.6666666667,0.6,0.6666666667,0.1666666667,0.66666667,0.5,0.7,0.3,1,2,0.52,-0.39,0.75
60,6,0.5,0.4,0.5,0,0.66666667,0.3,0.3,0.1,1,4,0.58,0.17,0.5
60,7,0.6666666667,0.5,0.8333333333,0,0.83333333,0.4,0.7,0.1,1,7,0.47,0.03,0.53
60,8,0.6666666667,0.5,0.6666666667,0,0.83333333,0.7,0.5,0.2,1,4,0.49,0.07,0.54
60,9,0.5,0.5,0.5,0,0.83333333,0.6,0.5,0.2,1,4,0.49,0.15,0.61
60,10,0.5,0.5,0.6666666667,0.1666666667,1,0.5,0.4,0.3,1,4,0.5,0.15,0.55
60,11,0.3333333333,0.4,0.3333333333,0.1666666667,0.5,0.5,0.4,0.3,3,6,0.41,0.38,0.51
60,12,0.3333333333,0.5,0.3333333333,0.3333333333,0.33333333,0.6,0.5,0.1,2,7,0.39,-0.08,0.59
60,13,0.1666666667,0.1,0.1666666667,0,0.5,0.4,0.4,0.1,2,9,0.19,0.37,0.11
60,14,0.1666666667,0.2,0.3333333333,0,0.66666667,0.5,0.3,0.1,2,4,0.22,0.19,0.2
60,15,0.1666666667,0.2,0.1666666667,0,0.5,0.4,0.3,0.1,3,8,0.24,0.02,0.16
60,16,0.1666666667,0.1,0.1666666667,0.3333333333,0.33333333,0.4,0.2,0,3,9,0.2,0.59,0.11
60,17,0.1666666667,0.2,0.1666666667,0.3333333333,0.5,0.4,0.2,0.4,3,11,0.27,0.13,0.21
60,18,0.3333333333,0.2,0.3333333333,0.1666666667,0.33333333,0.3,0.3,0.1,2,6,0.43,-0.26,0.38
60,19,0.1666666667,0.2,0.1666666667,0.1666666667,0.5,0.4,0.2,0.1,2,4,0.5,-0.57,0.38
60,20,0.1666666667,0.1,0.1666666667,0.1666666667,0.5,0.4,0.3,0.2,2,4,0.46,-0.32,0.41
60,21,0.1666666667,0.2,0.1666666667,0,0.33333333,0.5,0.3,0.1,2,4,0.41,-0.32,0.38
60,22,0.3333333333,0.1,0.1666666667,0.1666666667,0.5,0.1,0.3,0.1,2,4,0.37,-0.53,0.35
61,0,0.8888888889,0.9166666667,1,0.1111111111,0.88888889,0.9166666667,0.9166666667,0.4166666667,0,0,0.66,-0.37,0.74
61,1,0.8888888889,0.5833333333,1,0.3333333333,0.88888889,0.6666666667,0.8333333333,0.3333333333,1,1,0.68,0.23,0.76
61,2,0.8888888889,0.8333333333,1,0.6666666667,1,0.9166666667,0.9166666667,0.5,0,0,0.76,0.33,0.77
61,3,1,0.8333333333,1,0.4444444444,1,0.9166666667,0.9166666667,0.5,0,0,0.62,-0.37,0.78
61,4,1,0.8333333333,1,0.5555555556,1,0.8333333333,0.9166666667,0.5,0,0,0.67,-0.11,0.8
61,5,0.6666666667,0.75,0.6666666667,0.7777777778,0.66666667,0.6666666667,0.75,0.3333333333,0,3,0.62,0.21,0.67
61,6,0.5555555556,0.5,0.5555555556,0.2222222222,0.66666667,0.5,0.4166666667,0.5,4,8,0.37,0.47,0.42
61,7,0.4444444444,0.5833333333,0.5555555556,0.4444444444,0.55555556,0.5833333333,0.5,0.4166666667,2,11,0.41,0.1,0.43
61,8,0.4444444444,0.5,0.6666666667,0.2222222222,0.66666667,0.5833333333,0.5,0.3333333333,2,5,0.38,0.33,0.41
61,9,0.7777777778,0.5833333333,0.8888888889,0.4444444444,0.77777778,0.5833333333,0.5833333333,0.5833333333,2,6,0.49,0.33,0.49
61,10,0.4444444444,0.5833333333,0.5555555556,0.1111111111,0.66666667,0.5833333333,0.5,0.4166666667,2,5,0.41,0.43,0.42
61,11,0.6666666667,0.5833333333,0.7777777778,0.3333333333,0.55555556,0.75,0.6666666667,0.3333333333,1,3,0.63,-0.03,0.69
61,12,0.5555555556,0.4166666667,0.6666666667,0.6666666667,0.66666667,0.6666666667,0.5833333333,0.4166666667,1,5,0.62,0.21,0.72
61,13,0.7777777778,0.5833333333,0.7777777778,0.4444444444,0.77777778,0.75,0.6666666667,0.25,1,2,0.58,-0.08,0.69
61,14,0.8888888889,0.5833333333,1,0.8888888889,0.88888889,0.5833333333,0.75,0.5833333333,1,5,0.6,0.01,0.67
61,15,0.3333333333,0.3333333333,0.3333333333,0.4444444444,0.44444444,0.4166666667,0.3333333333,0.5,2,6,0.31,0.12,0.31
61,16,0.3333333333,0.4166666667,0.2222222222,0.6666666667,0.44444444,0.4166666667,0.3333333333,0.5833333333,3,12,0.23,0.1,0.3
61,17,0.3333333333,0.3333333333,0.3333333333,0.2222222222,0.55555556,0.25,0.1666666667,0.3333333333,3,14,0.33,-0.02,0.39
61,18,0.3333333333,0.25,0.5555555556,0.2222222222,0.44444444,0.4166666667,0.4166666667,0.4166666667,3,4,0.26,-0.37,0.34
61,19,0.3333333333,0.25,0.5555555556,0.5555555556,0.44444444,0.4166666667,0.25,0.3333333333,3,12,0.33,0.21,0.27
61,20,0.4444444444,0.25,0.5555555556,0.3333333333,0.22222222,0.25,0.4166666667,0.3333333333,3,7,0.33,-0.53,0.35
62,0,1,0.75,1,0.8,1,0.625,0.75,0.5,1,0,0.62,0.17,0.72
62,1,1,0.75,1,0.6,1,0.75,0.75,0.375,0,1,0.54,0.26,0.72
62,2,1,0.75,1,0.8,1,0.875,0.75,0.75,0,0,0.6,0.26,0.77
62,3,1,0.75,1,1,1,0.875,0.75,0.75,0,0,0.58,0.65,0.74
62,4,1,0.75,1,0.6,1,0.875,0.75,0.625,0,0,0.59,0.17,0.7
62,5,0.6,0.625,0.6,0.6,0.8,0.625,0.75,0.5,5,15,0.48,0.06,0.63
