ID,Prompt,Image,Image Source,New filename,Rank order (higher is “farther away” from start),Rank order (higher is “farther away” from start)
53,Young kitten along windowpane watching the rain tap on the glass.,coco_764251_stable_diffusion_v2_1.jpg,SD2.1,53-0.jpg,0,0
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain tap on the glass._0.png,SD2.0,53-1.png,1a,1
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain tap on the glass._2.png,SD2.0,53-2.png,1a,1
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain tap on the glass._4.png,SD2.0,53-3.png,1a,1
53,Young kitten along windowpane watching the rain tap on the glass.,53_Along windowpane the rain tap on the glass._1.png,SD2.0,53-4.png,1b,1
53,Young kitten along windowpane watching the rain tap on the glass.,53_Along windowpane the rain tap on the glass._4.png,SD2.0,53-5.png,1b,1
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten along windowpane._0.png,SD2.0,53-6.png,2a,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten along windowpane._1.png,SD2.0,53-7.png,2a,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten along windowpane._2.png,SD2.0,53-8.png,2a,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten along windowpane._3.png,SD2.0,53-9.png,2a,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain._0.png,SD2.0,53-10.png,2b,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain._1.png,SD2.0,53-11.png,2b,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain._2.png,SD2.0,53-12.png,2b,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain._3.png,SD2.0,53-13.png,2b,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten watching the rain._4.png,SD2.0,53-14.png,2b,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Along windowpane watching the rain._0.png,SD2.0,53-15.png,2c,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Along windowpane watching the rain._1.png,SD2.0,53-16.png,2c,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Along windowpane watching the rain._2.png,SD2.0,53-17.png,2c,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Along windowpane watching the rain._3.png,SD2.0,53-18.png,2c,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Along windowpane watching the rain._4.png,SD2.0,53-19.png,2c,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Watching the rain tap on the glass._0.png,SD2.0,53-20.png,2d,2
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten._0.png,SD2.0,53-21.png,3a,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten._1.png,SD2.0,53-22.png,3a,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten._2.png,SD2.0,53-23.png,3a,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten._3.png,SD2.0,53-24.png,3a,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Young kitten._4.png,SD2.0,53-25.png,3a,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Windowpane._0.png,SD2.0,53-26.png,3d,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Windowpane._1.png,SD2.0,53-27.png,3d,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Windowpane._2.png,SD2.0,53-28.png,3d,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Windowpane._3.png,SD2.0,53-29.png,3d,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Windowpane._4.png,SD2.0,53-30.png,3d,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Rain._2.png,SD2.0,53-31.png,3e,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Rain._3.png,SD2.0,53-32.png,3e,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Tap on the glass._0.png,SD2.0,53-33.png,3f,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Tap on the glass._1.png,SD2.0,53-34.png,3f,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Tap on the glass._2.png,SD2.0,53-35.png,3f,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Tap on the glass._3.png,SD2.0,53-36.png,3f,3
53,Young kitten along windowpane watching the rain tap on the glass.,53_Tap on the glass._4.png,SD2.0,53-37.png,3f,3
54,A woman sitting on a couch in front of a laptop.,coco_352431_stable_diffusion_v2_1.jpg,SD2.1,54-0.jpg,0,0
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting on a couch._0.png,SD2.0,54-1.png,1a,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting on a couch._1.png,SD2.0,54-2.png,1a,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting on a couch._2.png,SD2.0,54-3.png,1a,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting on a couch._3.png,SD2.0,54-4.png,1a,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting on a couch._4.png,SD2.0,54-5.png,1a,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting in front of a laptop._0.png,SD2.0,54-6.png,1b,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting in front of a laptop._1.png,SD2.0,54-7.png,1b,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting in front of a laptop._2.png,SD2.0,54-8.png,1b,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting in front of a laptop._3.png,SD2.0,54-9.png,1b,1
54,A woman sitting on a couch in front of a laptop.,54_A woman sitting in front of a laptop._4.png,SD2.0,54-10.png,1b,1
54,A woman sitting on a couch in front of a laptop.,54_a couch in front of a laptop._2.png,SD2.0,54-11.png,1c,1
54,A woman sitting on a couch in front of a laptop.,54_a couch in front of a laptop._3.png,SD2.0,54-12.png,1c,1
54,A woman sitting on a couch in front of a laptop.,54_a couch in front of a laptop._4.png,SD2.0,54-13.png,1c,1
54,A woman sitting on a couch in front of a laptop.,54_A couch._0.png,SD2.0,54-14.png,2a,2
54,A woman sitting on a couch in front of a laptop.,54_A couch._1.png,SD2.0,54-15.png,2a,2
54,A woman sitting on a couch in front of a laptop.,54_A couch._2.png,SD2.0,54-16.png,2a,2
54,A woman sitting on a couch in front of a laptop.,54_A couch._3.png,SD2.0,54-17.png,2a,2
54,A woman sitting on a couch in front of a laptop.,54_A couch._4.png,SD2.0,54-18.png,2a,2
54,A woman sitting on a couch in front of a laptop.,54_A laptop._0.png,SD2.0,54-19.png,2b,2
54,A woman sitting on a couch in front of a laptop.,54_A laptop._1.png,SD2.0,54-20.png,2b,2
54,A woman sitting on a couch in front of a laptop.,54_A laptop._2.png,SD2.0,54-21.png,2b,2
54,A woman sitting on a couch in front of a laptop.,54_A laptop._3.png,SD2.0,54-22.png,2b,2
54,A woman sitting on a couch in front of a laptop.,54_A laptop._4.png,SD2.0,54-23.png,2b,2
54,A woman sitting on a couch in front of a laptop.,54_A woman._0.png,SD2.0,54-24.png,2c,2
54,A woman sitting on a couch in front of a laptop.,54_A woman._2.png,SD2.0,54-25.png,2c,2
54,A woman sitting on a couch in front of a laptop.,54_A woman._3.png,SD2.0,54-26.png,2c,2
55,Small white toilet with a seashell on the wall,coco_413279_stable_diffusion_v2_1.jpg,SD2.1,55-0.jpg,0,0
55,Small white toilet with a seashell on the wall,55_Small white toilet_0.png,SD2.0,55-1.png,1a,1
55,Small white toilet with a seashell on the wall,55_Small white toilet_1.png,SD2.0,55-2.png,1a,1
55,Small white toilet with a seashell on the wall,55_Small white toilet_2.png,SD2.0,55-3.png,1a,1
55,Small white toilet with a seashell on the wall,55_Small white toilet_3.png,SD2.0,55-4.png,1a,1
55,Small white toilet with a seashell on the wall,55_Small white toilet_4.png,SD2.0,55-5.png,1a,1
55,Small white toilet with a seashell on the wall,55_A seashell on the wall._0.png,SD2.0,55-6.png,1b,1
55,Small white toilet with a seashell on the wall,55_A seashell on the wall._1.png,SD2.0,55-7.png,1b,1
55,Small white toilet with a seashell on the wall,55_A seashell on the wall._2.png,SD2.0,55-8.png,1b,1
55,Small white toilet with a seashell on the wall,55_A seashell on the wall._3.png,SD2.0,55-9.png,1b,1
56,A teddy bear store is decorated with signs and teddy bears.,coco_602469_stable_diffusion_v2_1.jpg,SD2.1,56-0.jpg,0a,0
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with signs._0.png,SD2.0,56-1.png,0b,0
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with signs._1.png,SD2.0,56-2.png,0b,0
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with signs._2.png,SD2.0,56-3.png,0b,0
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with signs._3.png,SD2.0,56-4.png,0b,0
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with signs._4.png,SD2.0,56-5.png,0b,0
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with bears._0.png,SD2.0,56-6.png,1a,1
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with bears._2.png,SD2.0,56-7.png,1a,1
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with bears._3.png,SD2.0,56-8.png,1a,1
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store is decorated with bears._4.png,SD2.0,56-9.png,1a,1
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store decorated._1.png,SD2.0,56-10.png,1b,1
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store decorated._3.png,SD2.0,56-11.png,1b,1
56,A teddy bear store is decorated with signs and teddy bears.,56_A teddy bear store decorated._4.png,SD2.0,56-12.png,1b,1
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with signs._0.png,SD2.0,56-13.png,2a,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with signs._1.png,SD2.0,56-14.png,2a,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with signs._2.png,SD2.0,56-15.png,2a,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with signs._3.png,SD2.0,56-16.png,2a,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with signs._4.png,SD2.0,56-17.png,2a,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with bears._0.png,SD2.0,56-18.png,2b,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with bears._1.png,SD2.0,56-19.png,2b,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with bears._2.png,SD2.0,56-20.png,2b,2
56,A teddy bear store is decorated with signs and teddy bears.,56_Decorated with bears._4.png,SD2.0,56-21.png,2b,2
57,A guy sitting down and a hand with a cell phone in it.,coco_558559_stable_diffusion_v2_1.jpg,SD2.1,57-0.jpg,0,0
57,A guy sitting down and a hand with a cell phone in it.,57_A cell phone in a hand._0.png,SD2.0,57-1.png,1,1
57,A guy sitting down and a hand with a cell phone in it.,57_A cell phone in a hand._1.png,SD2.0,57-2.png,1,1
57,A guy sitting down and a hand with a cell phone in it.,57_A cell phone in a hand._4.png,SD2.0,57-3.png,1,1
57,A guy sitting down and a hand with a cell phone in it.,57_A guy sitting down._0.png,SD2.0,57-4.png,2a,2
57,A guy sitting down and a hand with a cell phone in it.,57_A guy sitting down._1.png,SD2.0,57-5.png,2a,2
57,A guy sitting down and a hand with a cell phone in it.,57_A guy sitting down._2.png,SD2.0,57-6.png,2a,2
57,A guy sitting down and a hand with a cell phone in it.,57_A guy sitting down._3.png,SD2.0,57-7.png,2a,2
57,A guy sitting down and a hand with a cell phone in it.,57_A guy sitting down._4.png,SD2.0,57-8.png,2a,2
57,A guy sitting down and a hand with a cell phone in it.,57_A cell phone_0.png,SD2.0,57-9.png,2b,2
57,A guy sitting down and a hand with a cell phone in it.,57_A cell phone_1.png,SD2.0,57-10.png,2b,2
57,A guy sitting down and a hand with a cell phone in it.,57_A hand_0.png,SD2.0,57-11.png,2b,2
57,A guy sitting down and a hand with a cell phone in it.,57_A hand_3.png,SD2.0,57-12.png,2b,2
58,a skateboarder in a blue jacket is doing a trick,coco_99268_stable_diffusion_v2_1.jpg,SD2.1,58-0.jpg,0,0
58,a skateboarder in a blue jacket is doing a trick,58_A skateboarder doing a trick._0.png,SD2.0,58-1.png,1a,1
58,a skateboarder in a blue jacket is doing a trick,58_A skateboarder doing a trick._1.png,SD2.0,58-2.png,1a,1
58,a skateboarder in a blue jacket is doing a trick,58_A skateboarder doing a trick._2.png,SD2.0,58-3.png,1a,1
58,a skateboarder in a blue jacket is doing a trick,58_A skateboarder doing a trick._3.png,SD2.0,58-4.png,1a,1
58,a skateboarder in a blue jacket is doing a trick,58_A blue jacket._0.png,SD2.0,58-5.png,1b,1
58,a skateboarder in a blue jacket is doing a trick,58_A blue jacket._1.png,SD2.0,58-6.png,1b,1
58,a skateboarder in a blue jacket is doing a trick,58_A blue jacket._2.png,SD2.0,58-7.png,1b,1
58,a skateboarder in a blue jacket is doing a trick,58_A blue jacket._3.png,SD2.0,58-8.png,1b,1
58,a skateboarder in a blue jacket is doing a trick,58_A blue jacket._4.png,SD2.0,58-9.png,1b,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,coco_552592_stable_diffusion_v2_1.jpg,SD2.1,59-0.jpg,0,0
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting with two of them holding a Frisbee._1.png,SD2.0,59-1.png,1a,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting with two of them holding a Frisbee._2.png,SD2.0,59-2.png,1a,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting with two of them holding a Frisbee._3.png,SD2.0,59-3.png,1a,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting with two of them holding a Frisbee._4.png,SD2.0,59-4.png,1a,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting in the grass._0.png,SD2.0,59-5.png,1b,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting in the grass._1.png,SD2.0,59-6.png,1b,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting in the grass._2.png,SD2.0,59-7.png,1b,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting in the grass._3.png,SD2.0,59-8.png,1b,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_A group of children sitting in the grass._4.png,SD2.0,59-9.png,1b,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_Two Frisbee on the grass._0.png,SD2.0,59-10.png,1c,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_Two Frisbee on the grass._1.png,SD2.0,59-11.png,1c,1
59,A group of children sitting in the grass with two of them holding a Frisbee .,59_Two Frisbee on the grass._2.png,SD2.0,59-12.png,1c,1
